dancer_id,role,dance,level,total_points,update_date
21687,Follower,West Coast Swing,Sophisticated,1,2025-07-29
21687,Follower,West Coast Swing,Sophisticated,16,2025-08-06
21700,Leader,West Coast Swing,Novice,5,2025-07-29
21700,Leader,West Coast Swing,Novice,20,2025-08-06
21700,Leader,West Coast Swing,Sophisticated,1,2025-08-06
21804,Leader,West Coast Swing,Intermediate,2,2025-07-29
21804,Leader,West Coast Swing,Intermediate,6,2025-08-06
21815,Follower,West Coast Swing,Novice,12,2025-07-29
21815,Follower,West Coast Swing,Novice,22,2025-08-06
21816,Follower,West Coast Swing,Novice,1,2025-08-06
21906,Follower,West Coast Swing,Novice,17,2025-07-29
21906,Follower,West Coast Swing,Novice,18,2025-08-06
21934,Leader,West Coast Swing,Novice,1,2025-07-29
21934,Leader,West Coast Swing,Novice,5,2025-08-06
22080,Follower,West Coast Swing,Advanced,7,2025-07-29
22080,Follower,West Coast Swing,Advanced,10,2025-08-06
22106,Follower,West Coast Swing,Novice,1,2025-07-29
22106,Follower,West Coast Swing,Novice,11,2025-08-06
22120,Leader,West Coast Swing,Intermediate,28,2025-07-29
22120,Leader,West Coast Swing,Intermediate,29,2025-08-06
22126,Leader,West Coast Swing,Intermediate,25,2025-07-29
22126,Leader,West Coast Swing,Intermediate,29,2025-08-06
22128,Leader,West Coast Swing,Novice,9,2025-07-29
22128,Leader,West Coast Swing,Novice,13,2025-08-06
22135,Leader,West Coast Swing,Novice,1,2025-07-29
22135,Leader,West Coast Swing,Novice,3,2025-08-06
22136,Leader,West Coast Swing,Newcomer,4,2025-08-06
22225,Follower,West Coast Swing,Novice,1,2025-07-29
22225,Follower,West Coast Swing,Novice,16,2025-08-06
22228,Leader,West Coast Swing,Intermediate,9,2025-07-29
22228,Leader,West Coast Swing,Intermediate,19,2025-08-06
22268,Leader,West Coast Swing,Intermediate,17,2025-07-29
22268,Leader,West Coast Swing,Intermediate,25,2025-08-06
22279,Leader,West Coast Swing,Intermediate,3,2025-07-29
22279,Leader,West Coast Swing,Intermediate,4,2025-08-06
22414,Follower,West Coast Swing,Advanced,38,2025-07-29
22414,Follower,West Coast Swing,Advanced,41,2025-08-06
22414,Leader,West Coast Swing,Intermediate,4,2025-08-06
22454,Leader,West Coast Swing,Novice,1,2025-08-06
22476,Follower,West Coast Swing,Intermediate,1,2025-07-29
22476,Follower,West Coast Swing,Intermediate,2,2025-08-06
22492,Leader,West Coast Swing,Novice,3,2025-07-29
22492,Leader,West Coast Swing,Novice,4,2025-08-06
22493,Leader,West Coast Swing,Novice,17,2025-07-29
22493,Leader,West Coast Swing,Novice,18,2025-08-06
22640,Follower,West Coast Swing,Intermediate,14,2025-07-29
22640,Follower,West Coast Swing,Intermediate,15,2025-08-06
22754,Leader,West Coast Swing,Novice,1,2025-08-06
22757,Leader,West Coast Swing,Sophisticated,3,2025-08-06
22762,Follower,West Coast Swing,Novice,25,2025-07-29
22762,Follower,West Coast Swing,Novice,40,2025-08-06
22768,Follower,West Coast Swing,Novice,1,2025-07-29
22768,Follower,West Coast Swing,Novice,2,2025-08-06
22833,Follower,West Coast Swing,Novice,3,2025-07-29
22833,Follower,West Coast Swing,Novice,18,2025-08-06
22890,Leader,West Coast Swing,Advanced,51,2025-07-29
22890,Leader,West Coast Swing,Advanced,54,2025-08-06
22943,Follower,West Coast Swing,Novice,1,2025-08-06
22950,Leader,West Coast Swing,Newcomer,1,2025-08-06
22973,Follower,West Coast Swing,Novice,1,2025-07-29
22973,Follower,West Coast Swing,Novice,2,2025-08-06
23001,Follower,West Coast Swing,Novice,1,2025-07-29
23001,Follower,West Coast Swing,Novice,11,2025-08-06
23013,Leader,West Coast Swing,Novice,7,2025-07-29
23013,Leader,West Coast Swing,Novice,8,2025-08-06
23159,Leader,West Coast Swing,Novice,8,2025-07-29
23159,Leader,West Coast Swing,Novice,14,2025-08-06
23169,Leader,West Coast Swing,Novice,10,2025-07-29
23169,Leader,West Coast Swing,Novice,20,2025-08-06
23173,Follower,West Coast Swing,Novice,1,2025-07-29
23173,Follower,West Coast Swing,Novice,2,2025-08-06
23180,Follower,West Coast Swing,Novice,7,2025-07-29
23180,Follower,West Coast Swing,Novice,8,2025-08-06
23189,Follower,West Coast Swing,Novice,1,2025-08-06
23320,Leader,West Coast Swing,Novice,3,2025-07-29
23320,Leader,West Coast Swing,Novice,13,2025-08-06
23346,Leader,West Coast Swing,Sophisticated,1,2025-08-06
23378,Follower,West Coast Swing,Intermediate,3,2025-07-29
23378,Follower,West Coast Swing,Intermediate,4,2025-08-06
23459,Leader,West Coast Swing,Newcomer,10,2025-08-06
23589,Follower,West Coast Swing,Novice,2,2025-07-29
23589,Follower,West Coast Swing,Novice,3,2025-08-06
23619,Follower,West Coast Swing,Novice,2,2025-07-29
23619,Follower,West Coast Swing,Novice,3,2025-08-06
23625,Follower,West Coast Swing,Novice,11,2025-07-29
23625,Follower,West Coast Swing,Novice,23,2025-08-06
23787,Leader,West Coast Swing,Intermediate,7,2025-07-29
23787,Leader,West Coast Swing,Intermediate,17,2025-08-06
23877,Leader,West Coast Swing,Novice,13,2025-07-29
23877,Leader,West Coast Swing,Novice,21,2025-08-06
23919,Leader,West Coast Swing,Intermediate,21,2025-07-29
23919,Leader,West Coast Swing,Intermediate,27,2025-08-06
23956,Leader,West Coast Swing,Novice,4,2025-07-29
23956,Leader,West Coast Swing,Novice,5,2025-08-06
23958,Follower,West Coast Swing,Novice,6,2025-07-29
23958,Follower,West Coast Swing,Novice,7,2025-08-06
23960,Follower,West Coast Swing,Intermediate,2,2025-08-06
23962,Follower,West Coast Swing,Intermediate,7,2025-07-29
23962,Follower,West Coast Swing,Intermediate,8,2025-08-06
23968,Follower,West Coast Swing,Intermediate,7,2025-07-29
23968,Follower,West Coast Swing,Intermediate,8,2025-08-06
23992,Leader,West Coast Swing,Novice,8,2025-08-06
23999,Follower,West Coast Swing,Novice,5,2025-07-29
23999,Follower,West Coast Swing,Novice,17,2025-08-06
24006,Follower,West Coast Swing,Novice,8,2025-07-29
24006,Follower,West Coast Swing,Novice,14,2025-08-06
24013,Follower,West Coast Swing,Novice,10,2025-07-29
24013,Follower,West Coast Swing,Novice,20,2025-08-06
24068,Follower,West Coast Swing,Intermediate,19,2025-07-29
24068,Follower,West Coast Swing,Intermediate,23,2025-08-06
24086,Leader,West Coast Swing,Newcomer,3,2025-08-06
24106,Leader,West Coast Swing,Novice,2,2025-07-29
24106,Leader,West Coast Swing,Novice,4,2025-08-06
24126,Leader,West Coast Swing,Newcomer,8,2025-08-06
24201,Leader,West Coast Swing,Novice,6,2025-08-06
24237,Leader,West Coast Swing,Novice,1,2025-08-06
24253,Leader,West Coast Swing,Sophisticated,1,2025-08-06
24328,Follower,West Coast Swing,Novice,4,2025-07-29
24328,Follower,West Coast Swing,Novice,12,2025-08-06
24328,Follower,West Coast Swing,Sophisticated,1,2025-07-29
24328,Follower,West Coast Swing,Sophisticated,2,2025-08-06
24434,Leader,West Coast Swing,Novice,1,2025-08-06
24509,Follower,West Coast Swing,Novice,10,2025-07-29
24509,Follower,West Coast Swing,Novice,11,2025-08-06
24621,Leader,West Coast Swing,Intermediate,10,2025-08-06
24621,Leader,West Coast Swing,Sophisticated,2,2025-08-06
24631,Leader,West Coast Swing,Intermediate,1,2025-08-06
24651,Leader,West Coast Swing,Intermediate,8,2025-08-06
24652,Follower,West Coast Swing,Intermediate,6,2025-08-06
24724,Follower,West Coast Swing,Novice,8,2025-07-29
24724,Follower,West Coast Swing,Novice,23,2025-08-06
24774,Leader,West Coast Swing,Newcomer,1,2025-08-06
24884,Leader,West Coast Swing,Newcomer,6,2025-08-06
24884,Follower,West Coast Swing,Sophisticated,1,2025-08-06
24887,Follower,West Coast Swing,Novice,1,2025-08-06
24915,Follower,West Coast Swing,Novice,2,2025-07-29
24915,Follower,West Coast Swing,Novice,6,2025-08-06
24951,Leader,West Coast Swing,Novice,11,2025-07-29
24951,Leader,West Coast Swing,Novice,12,2025-08-06
24980,Follower,West Coast Swing,Newcomer,6,2025-08-06
25185,Follower,West Coast Swing,Novice,1,2025-07-29
25187,Leader,West Coast Swing,Intermediate,3,2025-07-29
25187,Leader,West Coast Swing,Intermediate,4,2025-08-06
25340,Leader,West Coast Swing,Novice,1,2025-08-06
25378,Follower,West Coast Swing,Novice,1,2025-08-06
25472,Leader,West Coast Swing,Intermediate,11,2025-07-29
25472,Leader,West Coast Swing,Intermediate,19,2025-08-06
25655,Leader,West Coast Swing,Novice,6,2025-07-29
25655,Leader,West Coast Swing,Novice,7,2025-08-06
25656,Follower,West Coast Swing,Novice,15,2025-07-29
25656,Follower,West Coast Swing,Novice,27,2025-08-06
25827,Leader,West Coast Swing,Novice,1,2025-08-06
25843,Leader,West Coast Swing,Newcomer,1,2025-08-06
25864,Leader,West Coast Swing,Novice,12,2025-07-29
25864,Leader,West Coast Swing,Novice,13,2025-08-06
25871,Leader,West Coast Swing,Novice,12,2025-08-06
25881,Follower,West Coast Swing,Novice,6,2025-08-06
25884,Follower,West Coast Swing,Novice,1,2025-08-06
26049,Leader,West Coast Swing,Novice,1,2025-07-29
26049,Leader,West Coast Swing,Novice,13,2025-08-06
26060,Leader,West Coast Swing,Novice,1,2025-07-29
26060,Leader,West Coast Swing,Novice,9,2025-08-06
26301,Leader,West Coast Swing,Newcomer,6,2025-08-06
26302,Leader,West Coast Swing,Newcomer,4,2025-08-06
26303,Leader,West Coast Swing,Newcomer,2,2025-08-06
26304,Leader,West Coast Swing,Newcomer,1,2025-08-06
26305,Leader,West Coast Swing,Newcomer,1,2025-08-06
26306,Leader,West Coast Swing,Newcomer,1,2025-08-06
26307,Follower,West Coast Swing,Newcomer,10,2025-08-06
26308,Follower,West Coast Swing,Newcomer,8,2025-08-06
26309,Follower,West Coast Swing,Newcomer,6,2025-08-06
26310,Follower,West Coast Swing,Newcomer,4,2025-08-06
26311,Follower,West Coast Swing,Newcomer,2,2025-08-06
26312,Follower,West Coast Swing,Newcomer,1,2025-08-06
26313,Follower,West Coast Swing,Newcomer,1,2025-08-06
26314,Follower,West Coast Swing,Newcomer,1,2025-08-06
26315,Follower,West Coast Swing,Newcomer,1,2025-08-06
26316,Follower,West Coast Swing,Newcomer,1,2025-08-06
26317,Leader,West Coast Swing,Newcomer,10,2025-08-06
26318,Leader,West Coast Swing,Newcomer,4,2025-08-06
26319,Leader,West Coast Swing,Newcomer,2,2025-08-06
26320,Leader,West Coast Swing,Newcomer,1,2025-08-06
26321,Leader,West Coast Swing,Newcomer,1,2025-08-06
26322,Leader,West Coast Swing,Newcomer,1,2025-08-06
26323,Follower,West Coast Swing,Newcomer,10,2025-08-06
26324,Follower,West Coast Swing,Newcomer,8,2025-08-06
26325,Follower,West Coast Swing,Newcomer,4,2025-08-06
26326,Follower,West Coast Swing,Newcomer,2,2025-08-06
26327,Follower,West Coast Swing,Newcomer,1,2025-08-06
26328,Follower,West Coast Swing,Newcomer,1,2025-08-06
26329,Follower,West Coast Swing,Newcomer,1,2025-08-06
26330,Follower,West Coast Swing,Newcomer,1,2025-08-06
26331,Follower,West Coast Swing,Newcomer,1,2025-08-06
26332,Leader,West Coast Swing,Novice,10,2025-08-06
26333,Leader,West Coast Swing,Novice,1,2025-08-06
26334,Follower,West Coast Swing,Novice,1,2025-08-06
26336,Follower,West Coast Swing,Novice,1,2025-08-06
26337,Follower,West Coast Swing,Sophisticated,8,2025-08-06
26338,Leader,West Coast Swing,Newcomer,10,2025-08-06
26339,Leader,West Coast Swing,Newcomer,8,2025-08-06
26340,Leader,West Coast Swing,Newcomer,6,2025-08-06
26341,Leader,West Coast Swing,Newcomer,4,2025-08-06
26342,Leader,West Coast Swing,Newcomer,2,2025-08-06
26343,Leader,West Coast Swing,Newcomer,1,2025-08-06
26344,Leader,West Coast Swing,Newcomer,1,2025-08-06
26345,Leader,West Coast Swing,Newcomer,1,2025-08-06
26346,Leader,West Coast Swing,Newcomer,1,2025-08-06
26347,Leader,West Coast Swing,Newcomer,1,2025-08-06
26348,Follower,West Coast Swing,Newcomer,10,2025-08-06
26349,Follower,West Coast Swing,Newcomer,8,2025-08-06
26350,Follower,West Coast Swing,Newcomer,6,2025-08-06
26351,Follower,West Coast Swing,Newcomer,4,2025-08-06
26352,Follower,West Coast Swing,Newcomer,2,2025-08-06
26353,Follower,West Coast Swing,Newcomer,1,2025-08-06
26354,Follower,West Coast Swing,Newcomer,1,2025-08-06
26355,Follower,West Coast Swing,Newcomer,1,2025-08-06
26356,Follower,West Coast Swing,Newcomer,1,2025-08-06
26357,Follower,West Coast Swing,Newcomer,1,2025-08-06
26358,Follower,West Coast Swing,Novice,1,2025-08-06
26359,Follower,West Coast Swing,Novice,1,2025-08-06
26360,Leader,West Coast Swing,Novice,1,2025-08-06
26361,Follower,West Coast Swing,Novice,10,2025-08-06
26362,Follower,West Coast Swing,Novice,8,2025-08-06
26363,Follower,West Coast Swing,Novice,6,2025-08-06
26364,Follower,West Coast Swing,Novice,1,2025-08-06
26365,Follower,West Coast Swing,Novice,1,2025-08-06
26366,Leader,West Coast Swing,Newcomer,6,2025-08-06
26367,Leader,West Coast Swing,Newcomer,2,2025-08-06
26368,Leader,West Coast Swing,Newcomer,1,2025-08-06
26369,Follower,West Coast Swing,Newcomer,6,2025-08-06
26370,Follower,West Coast Swing,Newcomer,4,2025-08-06
26371,Follower,West Coast Swing,Newcomer,3,2025-08-06
26372,Follower,West Coast Swing,Newcomer,2,2025-08-06
26373,Follower,West Coast Swing,Newcomer,1,2025-08-06
26374,Leader,West Coast Swing,Novice,1,2025-08-06
26375,Follower,West Coast Swing,Novice,12,2025-08-06
468,Follower,West Coast Swing,Master,197,2025-08-06
468,Follower,West Coast Swing,Master,201,2025-08-14
902,Leader,West Coast Swing,Master,160,2025-08-06
902,Leader,West Coast Swing,Master,161,2025-08-14
905,Leader,West Coast Swing,Master,7,2025-08-06
905,Leader,West Coast Swing,Master,6,2025-08-14
2495,Follower,West Coast Swing,Sophisticated,137,2025-08-06
2495,Follower,West Coast Swing,Sophisticated,143,2025-08-14
2761,Leader,West Coast Swing,All-Star,63,2025-08-06
2761,Leader,West Coast Swing,All-Star,64,2025-08-14
2895,Follower,West Coast Swing,Intermediate,19,2025-08-06
2895,Follower,West Coast Swing,Intermediate,31,2025-08-14
3387,Follower,West Coast Swing,Master,74,2025-08-06
3387,Follower,West Coast Swing,Master,72,2025-08-14
3387,Follower,West Coast Swing,Sophisticated,11,2025-08-06
3387,Follower,West Coast Swing,Sophisticated,8,2025-08-14
3495,Leader,West Coast Swing,Master,247,2025-08-06
3495,Leader,West Coast Swing,Master,249,2025-08-14
3645,Follower,West Coast Swing,Master,13,2025-08-06
3645,Follower,West Coast Swing,Master,14,2025-08-14
3967,Leader,West Coast Swing,Novice,7,2025-08-06
3967,Leader,West Coast Swing,Novice,2,2025-08-14
3967,Follower,West Coast Swing,Sophisticated,11,2025-08-06
3967,Follower,West Coast Swing,Sophisticated,9,2025-08-14
4033,Follower,West Coast Swing,All-Star,106,2025-08-06
4033,Follower,West Coast Swing,All-Star,107,2025-08-14
4033,Follower,West Coast Swing,Sophisticated,66,2025-08-06
4033,Follower,West Coast Swing,Sophisticated,67,2025-08-14
4271,Follower,West Coast Swing,Master,47,2025-08-06
4271,Follower,West Coast Swing,Master,49,2025-08-14
4533,Leader,West Coast Swing,Sophisticated,54,2025-08-06
4533,Leader,West Coast Swing,Sophisticated,58,2025-08-14
4710,Follower,West Coast Swing,Master,4,2025-08-06
4710,Follower,West Coast Swing,Master,5,2025-08-14
4717,Leader,West Coast Swing,Master,6,2025-08-06
4717,Leader,West Coast Swing,Master,8,2025-08-14
4733,Follower,West Coast Swing,Master,17,2025-08-06
4733,Follower,West Coast Swing,Master,16,2025-08-14
4877,Leader,West Coast Swing,Master,26,2025-08-06
4877,Leader,West Coast Swing,Master,30,2025-08-14
4985,Leader,West Coast Swing,Master,30,2025-08-06
4985,Leader,West Coast Swing,Master,36,2025-08-14
5351,Follower,West Coast Swing,Master,45,2025-08-06
5351,Follower,West Coast Swing,Master,46,2025-08-14
5557,Follower,West Coast Swing,Intermediate,28,2025-08-06
5557,Follower,West Coast Swing,Intermediate,30,2025-08-14
5812,Leader,West Coast Swing,Master,162,2025-08-06
5812,Leader,West Coast Swing,Master,165,2025-08-14
5812,Leader,West Coast Swing,Sophisticated,36,2025-08-06
5812,Leader,West Coast Swing,Sophisticated,42,2025-08-14
6228,Follower,West Coast Swing,All-Star,12,2025-08-06
6228,Follower,West Coast Swing,All-Star,13,2025-08-14
6228,Leader,West Coast Swing,Intermediate,2,2025-08-06
6228,Leader,West Coast Swing,Intermediate,3,2025-08-14
6228,Follower,West Coast Swing,Sophisticated,43,2025-08-06
6228,Follower,West Coast Swing,Sophisticated,51,2025-08-14
6236,Follower,West Coast Swing,All-Star,75,2025-08-06
6236,Follower,West Coast Swing,All-Star,81,2025-08-14
6304,Follower,West Coast Swing,Advanced,6,2025-08-14
6304,Follower,West Coast Swing,Sophisticated,7,2025-08-06
6304,Follower,West Coast Swing,Sophisticated,10,2025-08-14
6616,Follower,West Coast Swing,Master,852,2025-08-06
6616,Follower,West Coast Swing,Master,853,2025-08-14
6693,Leader,West Coast Swing,Master,11,2025-08-06
6693,Leader,West Coast Swing,Master,15,2025-08-14
6851,Leader,West Coast Swing,All-Star,99,2025-08-06
6851,Leader,West Coast Swing,All-Star,100,2025-08-14
6936,Follower,West Coast Swing,Master,14,2025-08-06
6936,Follower,West Coast Swing,Master,20,2025-08-14
7124,Leader,West Coast Swing,All-Star,232,2025-08-06
7124,Leader,West Coast Swing,All-Star,233,2025-08-14
7182,Follower,West Coast Swing,Novice,14,2025-08-06
7182,Follower,West Coast Swing,Novice,16,2025-08-14
7202,Follower,West Coast Swing,All-Star,286,2025-08-06
7202,Follower,West Coast Swing,All-Star,301,2025-08-14
7363,Leader,West Coast Swing,Master,32,2025-08-06
7363,Leader,West Coast Swing,Master,35,2025-08-14
7388,Follower,West Coast Swing,Master,160,2025-08-06
7388,Follower,West Coast Swing,Master,162,2025-08-14
7537,Follower,West Coast Swing,Champion,51,2025-08-06
7537,Follower,West Coast Swing,Champion,54,2025-08-14
7541,Leader,West Coast Swing,Champion,93,2025-08-06
7541,Leader,West Coast Swing,Champion,95,2025-08-14
7576,Leader,West Coast Swing,Sophisticated,151,2025-08-06
7576,Leader,West Coast Swing,Sophisticated,153,2025-08-14
7592,Follower,West Coast Swing,All-Star,147,2025-08-06
7592,Follower,West Coast Swing,All-Star,148,2025-08-14
7646,Follower,West Coast Swing,All-Star,167,2025-08-06
7646,Follower,West Coast Swing,All-Star,168,2025-08-14
7821,Leader,West Coast Swing,All-Star,139,2025-08-06
7821,Leader,West Coast Swing,All-Star,149,2025-08-14
7849,Follower,West Coast Swing,All-Star,120,2025-08-06
7849,Follower,West Coast Swing,All-Star,124,2025-08-14
7849,Follower,West Coast Swing,Sophisticated,18,2025-08-06
7849,Follower,West Coast Swing,Sophisticated,22,2025-08-14
7856,Leader,West Coast Swing,Intermediate,8,2025-08-06
7856,Leader,West Coast Swing,Intermediate,10,2025-08-14
7914,Follower,West Coast Swing,Newcomer,1,2025-08-14
7966,Follower,West Coast Swing,Intermediate,7,2025-08-06
7966,Follower,West Coast Swing,Intermediate,14,2025-08-14
8011,Leader,West Coast Swing,All-Star,13,2025-08-06
8011,Leader,West Coast Swing,All-Star,19,2025-08-14
8099,Follower,West Coast Swing,All-Star,220,2025-08-06
8099,Follower,West Coast Swing,All-Star,221,2025-08-14
8129,Follower,West Coast Swing,Sophisticated,33,2025-08-06
8129,Follower,West Coast Swing,Sophisticated,34,2025-08-14
8212,Leader,West Coast Swing,Sophisticated,77,2025-08-06
8212,Leader,West Coast Swing,Sophisticated,78,2025-08-14
8282,Follower,West Coast Swing,All-Star,150,2025-08-06
8282,Follower,West Coast Swing,All-Star,151,2025-08-14
8354,Follower,West Coast Swing,All-Star,37,2025-08-06
8354,Follower,West Coast Swing,All-Star,38,2025-08-14
8374,Follower,West Coast Swing,Advanced,20,2025-08-06
8374,Follower,West Coast Swing,Advanced,21,2025-08-14
8374,Follower,West Coast Swing,Sophisticated,75,2025-08-06
8374,Follower,West Coast Swing,Sophisticated,76,2025-08-14
8508,Leader,West Coast Swing,Intermediate,9,2025-08-06
8508,Leader,West Coast Swing,Intermediate,11,2025-08-14
8513,Leader,West Coast Swing,Sophisticated,10,2025-08-06
8513,Leader,West Coast Swing,Sophisticated,11,2025-08-14
8593,Follower,West Coast Swing,Sophisticated,25,2025-08-06
8593,Follower,West Coast Swing,Sophisticated,35,2025-08-14
8618,Leader,West Coast Swing,Master,2,2025-08-06
8618,Leader,West Coast Swing,Novice,11,2025-08-06
8618,Leader,West Coast Swing,Novice,10,2025-08-14
8630,Follower,West Coast Swing,Master,151,2025-08-06
8630,Follower,West Coast Swing,Master,154,2025-08-14
8631,Leader,West Coast Swing,All-Star,174,2025-08-06
8631,Leader,West Coast Swing,All-Star,175,2025-08-14
8847,Leader,West Coast Swing,Sophisticated,8,2025-08-14
8875,Follower,West Coast Swing,Master,17,2025-08-06
8875,Follower,West Coast Swing,Master,23,2025-08-14
8944,Leader,West Coast Swing,Sophisticated,25,2025-08-06
8944,Leader,West Coast Swing,Sophisticated,26,2025-08-14
9003,Follower,West Coast Swing,Sophisticated,12,2025-08-06
9003,Follower,West Coast Swing,Sophisticated,27,2025-08-14
9005,Follower,West Coast Swing,All-Star,82,2025-08-06
9005,Follower,West Coast Swing,All-Star,86,2025-08-14
9048,Follower,West Coast Swing,Master,4,2025-08-06
9048,Follower,West Coast Swing,Master,1,2025-08-14
9053,Follower,West Coast Swing,All-Star,97,2025-08-06
9053,Follower,West Coast Swing,All-Star,98,2025-08-14
9062,Leader,West Coast Swing,All-Star,76,2025-08-06
9062,Leader,West Coast Swing,All-Star,78,2025-08-14
9277,Leader,West Coast Swing,Master,13,2025-08-06
9277,Leader,West Coast Swing,Master,14,2025-08-14
9294,Leader,West Coast Swing,Sophisticated,1,2025-08-06
9298,Follower,West Coast Swing,Sophisticated,7,2025-08-06
9298,Follower,West Coast Swing,Sophisticated,11,2025-08-14
9329,Leader,West Coast Swing,All-Star,58,2025-08-06
9329,Leader,West Coast Swing,All-Star,66,2025-08-14
9398,Leader,West Coast Swing,Sophisticated,81,2025-08-06
9398,Leader,West Coast Swing,Sophisticated,87,2025-08-14
9406,Follower,West Coast Swing,Sophisticated,10,2025-08-06
9406,Follower,West Coast Swing,Sophisticated,20,2025-08-14
9434,Follower,West Coast Swing,Master,31,2025-08-06
9434,Follower,West Coast Swing,Master,30,2025-08-14
9806,Follower,West Coast Swing,All-Star,142,2025-08-06
9806,Follower,West Coast Swing,All-Star,148,2025-08-14
10214,Leader,West Coast Swing,Champion,12,2025-08-06
10214,Leader,West Coast Swing,Champion,13,2025-08-14
10273,Follower,West Coast Swing,All-Star,65,2025-08-06
10273,Follower,West Coast Swing,All-Star,66,2025-08-14
10291,Leader,West Coast Swing,Sophisticated,38,2025-08-06
10291,Leader,West Coast Swing,Sophisticated,39,2025-08-14
10417,Leader,West Coast Swing,Novice,12,2025-08-06
10417,Leader,West Coast Swing,Novice,13,2025-08-14
10513,Follower,West Coast Swing,Advanced,35,2025-08-06
10513,Follower,West Coast Swing,Advanced,36,2025-08-14
10538,Follower,West Coast Swing,Sophisticated,7,2025-08-06
10538,Follower,West Coast Swing,Sophisticated,8,2025-08-14
10894,Leader,West Coast Swing,All-Star,40,2025-08-06
10894,Leader,West Coast Swing,All-Star,41,2025-08-14
10951,Follower,West Coast Swing,All-Star,20,2025-08-06
10951,Follower,West Coast Swing,All-Star,30,2025-08-14
11162,Follower,West Coast Swing,Champion,3,2025-08-06
11162,Follower,West Coast Swing,Champion,5,2025-08-14
11267,Leader,West Coast Swing,All-Star,227,2025-08-06
11267,Leader,West Coast Swing,All-Star,235,2025-08-14
11431,Leader,West Coast Swing,All-Star,84,2025-08-06
11431,Leader,West Coast Swing,All-Star,85,2025-08-14
11433,Leader,West Coast Swing,Champion,28,2025-08-06
11433,Leader,West Coast Swing,Champion,31,2025-08-14
11435,Follower,West Coast Swing,Sophisticated,69,2025-08-06
11435,Follower,West Coast Swing,Sophisticated,75,2025-08-14
11629,Follower,West Coast Swing,All-Star,113,2025-08-06
11629,Follower,West Coast Swing,All-Star,119,2025-08-14
11653,Follower,West Coast Swing,Master,22,2025-08-06
11653,Follower,West Coast Swing,Master,23,2025-08-14
11759,Leader,West Coast Swing,All-Star,169,2025-08-06
11759,Leader,West Coast Swing,All-Star,179,2025-08-14
11874,Leader,West Coast Swing,All-Star,40,2025-08-06
11874,Leader,West Coast Swing,All-Star,41,2025-08-14
12089,Follower,West Coast Swing,Champion,1,2025-08-14
12122,Follower,West Coast Swing,Advanced,17,2025-08-06
12122,Follower,West Coast Swing,Advanced,18,2025-08-14
12122,Follower,West Coast Swing,Sophisticated,19,2025-08-06
12122,Follower,West Coast Swing,Sophisticated,20,2025-08-14
12140,Leader,West Coast Swing,All-Star,52,2025-08-06
12140,Leader,West Coast Swing,All-Star,54,2025-08-14
12144,Leader,West Coast Swing,Novice,16,2025-08-06
12144,Leader,West Coast Swing,Novice,10,2025-08-14
12180,Follower,West Coast Swing,Advanced,13,2025-08-06
12180,Follower,West Coast Swing,Advanced,14,2025-08-14
12273,Leader,West Coast Swing,All-Star,120,2025-08-06
12273,Leader,West Coast Swing,All-Star,121,2025-08-14
12286,Follower,West Coast Swing,Sophisticated,3,2025-08-06
12286,Follower,West Coast Swing,Sophisticated,1,2025-08-14
12417,Leader,West Coast Swing,All-Star,85,2025-08-06
12417,Leader,West Coast Swing,All-Star,86,2025-08-14
12424,Follower,West Coast Swing,All-Star,125,2025-08-06
12424,Follower,West Coast Swing,All-Star,133,2025-08-14
12427,Leader,West Coast Swing,Sophisticated,18,2025-08-06
12427,Leader,West Coast Swing,Sophisticated,28,2025-08-14
12564,Follower,West Coast Swing,Novice,6,2025-08-06
12564,Follower,West Coast Swing,Novice,17,2025-08-14
12821,Leader,West Coast Swing,Intermediate,4,2025-08-06
12821,Leader,West Coast Swing,Intermediate,6,2025-08-14
12842,Leader,West Coast Swing,All-Star,122,2025-08-06
12842,Leader,West Coast Swing,All-Star,132,2025-08-14
12891,Follower,West Coast Swing,Sophisticated,38,2025-08-06
12891,Follower,West Coast Swing,Sophisticated,50,2025-08-14
12960,Follower,West Coast Swing,Advanced,12,2025-08-06
12960,Follower,West Coast Swing,Advanced,27,2025-08-14
12960,Follower,West Coast Swing,Sophisticated,6,2025-08-06
12960,Follower,West Coast Swing,Sophisticated,7,2025-08-14
13036,Leader,West Coast Swing,Advanced,7,2025-08-06
13036,Leader,West Coast Swing,Advanced,15,2025-08-14
13036,Follower,West Coast Swing,All-Star,70,2025-08-06
13036,Follower,West Coast Swing,All-Star,80,2025-08-14
13050,Follower,West Coast Swing,Master,172,2025-08-06
13050,Follower,West Coast Swing,Master,180,2025-08-14
13110,Leader,West Coast Swing,All-Star,99,2025-08-06
13110,Leader,West Coast Swing,All-Star,100,2025-08-14
13275,Follower,West Coast Swing,Novice,13,2025-08-06
13275,Follower,West Coast Swing,Novice,38,2025-08-14
13295,Leader,West Coast Swing,All-Star,51,2025-08-06
13295,Leader,West Coast Swing,All-Star,55,2025-08-14
13530,Follower,West Coast Swing,Advanced,25,2025-08-06
13530,Follower,West Coast Swing,Advanced,26,2025-08-14
13540,Leader,West Coast Swing,Novice,3,2025-08-06
13540,Leader,West Coast Swing,Novice,5,2025-08-14
13589,Leader,West Coast Swing,All-Star,66,2025-08-06
13589,Leader,West Coast Swing,All-Star,67,2025-08-14
13910,Follower,West Coast Swing,Master,18,2025-08-06
