dancer_id,event_dance,event_competition,event_role,event_result,event_points,event_name,location_id,event_year,event_month,event_year_and_month,event_result_standardized
50,West Coast Swing,Sophisticated,leader,1,10,Charlotte Westie Fest,62,2024,2,2024-02-01,1
50,West Coast Swing,Sophisticated,leader,4,4,Trilogy Swing,63,2023,9,2023-09-01,4
50,West Coast Swing,Professional,leader,1,8,Meet Me In St Louis,49,2008,9,2008-09-01,1
50,West Coast Swing,Professional,leader,2,0,Americas Classic,44,2008,5,2008-05-01,2
50,West Coast Swing,Professional,leader,3,4,Meet Me In St Louis,49,2007,9,2007-09-01,3
50,West Coast Swing,Professional,leader,1,10,Americas Classic,44,2007,5,2007-05-01,1
50,West Coast Swing,Professional,leader,5,0,Dallas D.A.N.C.E.,21,2002,9,2002-09-01,5
50,West Coast Swing,Professional,leader,F,1,Americas Classic,44,2002,5,2002-05-01,Final
50,West Coast Swing,Professional,leader,1,10,Dallas D.A.N.C.E.,21,2001,9,2001-09-01,1
50,West Coast Swing,Professional,leader,1,10,US Open Swing Dance Championships,22,2000,11,2000-11-01,1
50,West Coast Swing,Teacher,leader,1,10,Capital Swing Dance Convention,6,2001,2,2001-02-01,1
46,West Coast Swing,Advanced,follower,F,1,Boogie & Blues,31,2003,10,2003-10-01,Final
46,West Coast Swing,Advanced,follower,2,6,J&J O'Rama,23,2002,6,2002-06-01,2
46,West Coast Swing,Advanced,follower,1,10,World Swing Dance Championships,14,2002,5,2002-05-01,1
46,West Coast Swing,Advanced,follower,5,2,Swing Expo,27,2002,1,2002-01-01,5
46,West Coast Swing,Advanced,follower,5,2,World Swing Dance Championships,14,2001,5,2001-05-01,5
46,West Coast Swing,Advanced,follower,4,0,Dancers Fund/Moover & Groover/SwingExpo,27,2001,3,2001-03-01,4
46,West Coast Swing,Advanced,follower,2,6,Swing Expo,27,2001,1,2001-01-01,2
46,West Coast Swing,Advanced,follower,F,1,Swing Expo,27,2000,1,2000-01-01,Final
46,West Coast Swing,Advanced,follower,4,0,Westcoast Swing Dance Championships,6,1999,7,1999-07-01,4
46,West Coast Swing,Advanced,follower,5,2,J&J O'Rama,23,1999,6,1999-06-01,5
46,West Coast Swing,Advanced,follower,F,1,Easter Swing,30,1999,4,1999-04-01,Final
46,West Coast Swing,Advanced,follower,3,4,Swing Expo,27,1999,1,1999-01-01,3
46,West Coast Swing,Advanced,follower,1,10,Las Vegas Swing Expo,27,1999,1,1999-01-01,1
46,West Coast Swing,Advanced,follower,F,1,Boogie & Blues,31,1998,10,1998-10-01,Final
46,West Coast Swing,Advanced,follower,2,0,Bakersfield Swing Bash,42,1998,8,1998-08-01,2
46,West Coast Swing,Advanced,follower,F,1,Summer Dance Festival,20,1998,7,1998-07-01,Final
46,West Coast Swing,Advanced,follower,F,1,J&J O'Rama,23,1998,6,1998-06-01,Final
46,West Coast Swing,Advanced,follower,2,6,Spring Fling,10,1998,5,1998-05-01,2
46,West Coast Swing,Advanced,follower,4,3,Swing Expo,27,1998,1,1998-01-01,4
46,West Coast Swing,Advanced,follower,F,1,Las Vegas Swing Expo,27,1998,1,1998-01-01,Final
46,West Coast Swing,Advanced,follower,1,0,Boogie & Blues,31,1997,10,1997-10-01,1
46,West Coast Swing,Advanced,follower,F,1,Westcoast Swing Dance Championships,6,1997,7,1997-07-01,Final
46,West Coast Swing,Advanced,follower,1,10,Las Vegas Swing Expo,27,1996,1,1996-01-01,1
46,West Coast Swing,Master,follower,F,1,4TH of July Convention,3,2007,7,2007-07-01,Final
46,West Coast Swing,Master,follower,2,6,4TH of July Convention,3,2004,7,2004-07-01,2
46,West Coast Swing,Master,follower,2,6,J&J O'Rama,23,2004,6,2004-06-01,2
46,West Coast Swing,Master,follower,3,4,SwingDiego,10,2004,1,2004-01-01,3
46,West Coast Swing,Master,follower,5,2,Boogie & Blues,31,2003,10,2003-10-01,5
46,West Coast Swing,Master,follower,1,10,4TH of July Convention,3,2003,7,2003-07-01,1
46,West Coast Swing,Master,follower,2,6,J&J O'Rama,23,2003,6,2003-06-01,2
46,West Coast Swing,Master,follower,3,4,SwingDiego,10,2003,1,2003-01-01,3
46,West Coast Swing,Master,follower,1,10,Boogie & Blues,31,2002,10,2002-10-01,1
46,West Coast Swing,Master,follower,3,4,4TH of July Convention,3,2002,7,2002-07-01,3
46,West Coast Swing,Master,follower,5,2,J&J O'Rama,23,2002,6,2002-06-01,5
46,West Coast Swing,Master,follower,2,6,FreZno Dance Classic,5,2002,5,2002-05-01,2
46,West Coast Swing,Master,follower,2,6,Swing Expo,27,2002,1,2002-01-01,2
46,West Coast Swing,Master,follower,2,6,SwingDiego,10,2002,1,2002-01-01,2
46,West Coast Swing,Master,follower,2,0,Halloween SwingThing,24,2001,10,2001-10-01,2
46,West Coast Swing,Master,follower,1,10,4TH of July Convention,3,2001,7,2001-07-01,1
46,West Coast Swing,Master,follower,3,0,Dancers Fund/Moover & Groover/SwingExpo,27,2001,3,2001-03-01,3
46,West Coast Swing,Master,follower,1,10,Swing Expo,27,2001,1,2001-01-01,1
46,West Coast Swing,Master,follower,2,6,4TH of July Convention,3,2000,7,2000-07-01,2
46,West Coast Swing,Master,follower,1,0,Westcoast Swing Dance Championships,6,2000,7,2000-07-01,1
46,West Coast Swing,Master,follower,2,6,J&J O'Rama,23,2000,6,2000-06-01,2
46,West Coast Swing,Master,follower,1,10,Capital Swing Dance Convention,6,2000,2,2000-02-01,1
46,West Coast Swing,Master,follower,1,10,Las Vegas Swing Expo,27,2000,1,2000-01-01,1
46,West Coast Swing,Master,follower,1,10,Swing Expo,27,2000,1,2000-01-01,1
46,West Coast Swing,Master,follower,5,2,Boogie & Blues,31,1999,10,1999-10-01,5
46,West Coast Swing,Master,follower,2,6,J&J O'Rama,23,1999,6,1999-06-01,2
46,West Coast Swing,Master,follower,F,1,Capital Swing Dance Convention,6,1999,2,1999-02-01,Final
46,West Coast Swing,Master,follower,2,6,Las Vegas Swing Expo,27,1999,1,1999-01-01,2
46,West Coast Swing,Master,follower,F,1,J&J O'Rama,23,1998,6,1998-06-01,Final
46,West Coast Swing,Master,follower,1,10,Spring Fling,10,1998,5,1998-05-01,1
46,West Coast Swing,Master,follower,2,6,Las Vegas Swing Expo,27,1998,1,1998-01-01,2
46,West Coast Swing,Master,follower,2,6,Spring Fling,10,1997,5,1997-05-01,2
46,West Coast Swing,Master,follower,1,10,Las Vegas Swing Expo,27,1997,1,1997-01-01,1
46,West Coast Swing,Master,follower,1,10,Swing Expo,27,1996,1,1996-01-01,1
54,West Coast Swing,Advanced,leader,4,3,American Swing Dance Championships,7,1997,10,1997-10-01,4
55,West Coast Swing,Advanced,follower,4,3,Swingtime in the Rockies,29,2000,8,2000-08-01,4
57,West Coast Swing,Professional,leader,3,4,South Bay Dance Fling,16,1997,8,1997-08-01,3
59,West Coast Swing,Invitational,leader,5,2,Dallas Dance Festival,21,2005,11,2005-11-01,5
60,West Coast Swing,Intermediate,leader,F,1,Brandin' Iron Dance Festival,14,2006,7,2006-07-01,Final
61,West Coast Swing,Champion,follower,2,4,City of Angels WCS,54,2023,4,2023-04-01,2
61,West Coast Swing,Champion,follower,1,3,4TH of July Convention,3,2022,7,2022-07-01,1
61,West Coast Swing,Champion,follower,5,1,MADjam,13,2022,3,2022-03-01,5
61,West Coast Swing,Champion,follower,2,2,4TH of July Convention,3,2019,7,2019-07-01,2
61,West Coast Swing,Champion,follower,3,3,City of Angels WCS,54,2019,4,2019-04-01,3
61,West Coast Swing,Champion,follower,5,1,The Chicago Classic,34,2019,3,2019-03-01,5
61,West Coast Swing,Champion,follower,2,2,DC Swing eXperience (DCSX),38,2018,11,2018-11-01,2
61,West Coast Swing,Champion,follower,3,1,Palm Springs Summer Dance Classic,20,2018,8,2018-08-01,3
61,West Coast Swing,Champion,follower,3,1,4TH of July Convention,3,2018,7,2018-07-01,3
61,West Coast Swing,Champion,follower,1,10,Capital Swing Dance Convention,6,2018,2,2018-02-01,1
61,West Coast Swing,Champion,follower,4,4,City of Angels WCS,54,2017,4,2017-04-01,4
61,West Coast Swing,Champion,follower,3,6,City of Angels WCS,54,2013,4,2013-04-01,3
61,West Coast Swing,Champion,follower,5,1,Capital Swing Dance Convention,6,2013,2,2013-02-01,5
61,West Coast Swing,Champion,follower,4,4,FreZno Dance Classic,5,2009,5,2009-05-01,4
61,West Coast Swing,Champion,follower,4,2,Los Angeles Premiere Dance Classic,22,2009,4,2009-04-01,4
61,West Coast Swing,Champion,follower,2,8,Boogie By The Bay,2,2008,10,2008-10-01,2
61,West Coast Swing,Champion,follower,4,2,4TH of July Convention,3,2008,7,2008-07-01,4
61,West Coast Swing,Champion,follower,1,8,Capital Swing Dance Convention,6,2008,2,2008-02-01,1
61,West Coast Swing,Champion,follower,F,1,SwingDiego,10,2008,1,2008-01-01,Final
61,West Coast Swing,Champion,follower,4,2,4TH of July Convention,3,2007,7,2007-07-01,4
61,West Coast Swing,Champion,follower,4,4,SwingDiego,10,2007,1,2007-01-01,4
61,West Coast Swing,Champion,follower,4,4,Monterey SwingFest,1,2007,1,2007-01-01,4
61,West Coast Swing,Champion,follower,F,1,Boogie By The Bay,2,2004,10,2004-10-01,Final
61,West Coast Swing,Champion,follower,3,4,SwingDiego,10,2004,1,2004-01-01,3
61,West Coast Swing,Champion,follower,4,3,Boogie By The Bay,2,2003,10,2003-10-01,4
61,West Coast Swing,Invitational,follower,F,1,Capital Swing Dance Convention,6,2007,2,2007-02-01,Final
61,West Coast Swing,Invitational,follower,4,3,Capital Swing Dance Convention,6,2003,2,2003-02-01,4
61,West Coast Swing,All-Star,follower,3,6,Austin Rocks,39,2024,9,2024-09-01,3
61,West Coast Swing,All-Star,follower,3,3,South Bay Dance Fling,16,2023,9,2023-09-01,3
61,West Coast Swing,All-Star,follower,1,3,UCWDC Country Dance World Championship,21,2020,1,2020-01-01,1
61,West Coast Swing,All-Star,follower,F,1,FreZno Dance Classic,5,2019,5,2019-05-01,Final
61,West Coast Swing,All-Star,follower,1,6,FreZno Dance Classic,5,2018,5,2018-05-01,1
61,West Coast Swing,All-Star,follower,3,1,San Diego Dance Festival,10,2018,4,2018-04-01,3
61,West Coast Swing,All-Star,follower,4,2,Mountain Magic,28,2017,11,2017-11-01,4
61,West Coast Swing,All-Star,follower,5,1,Paradise Dance Festival,19,2017,10,2017-10-01,5
61,West Coast Swing,All-Star,follower,4,4,Sacramento All Swing,6,2017,7,2017-07-01,4
61,West Coast Swing,All-Star,follower,2,8,4TH of July Convention,3,2017,7,2017-07-01,2
61,West Coast Swing,All-Star,follower,1,5,Mountain Magic,28,2016,11,2016-11-01,1
61,West Coast Swing,All-Star,follower,2,4,FreZno Dance Classic,5,2015,5,2015-05-01,2
61,West Coast Swing,All-Star,follower,5,1,San Diego Dance Festival,10,2015,4,2015-04-01,5
61,West Coast Swing,All-Star,follower,1,5,San Diego Dance Festival,10,2014,4,2014-04-01,1
61,West Coast Swing,All-Star,follower,5,2,FreZno Dance Classic,5,2013,5,2013-05-01,5
61,West Coast Swing,All-Star,follower,3,3,High Desert Dance Classic,18,2013,3,2013-03-01,3
61,West Coast Swing,All-Star,follower,2,8,FreZno Dance Classic,5,2012,5,2012-05-01,2
61,West Coast Swing,All-Star,follower,1,5,High Desert Dance Classic,18,2012,3,2012-03-01,1
61,West Coast Swing,All-Star,follower,4,4,Palm Springs New Years Swing Dance Classic,20,2012,1,2012-01-01,4
61,West Coast Swing,All-Star,follower,4,4,FreZno Dance Classic,5,2010,5,2010-05-01,4
61,West Coast Swing,All-Star,follower,2,8,FreZno Dance Classic,5,2008,5,2008-05-01,2
61,West Coast Swing,All-Star,follower,5,2,FreZno Dance Classic,5,2007,5,2007-05-01,5
61,West Coast Swing,Advanced,follower,1,10,Paradise Dance Festival,19,1997,10,1997-10-01,1
61,West Coast Swing,Advanced,follower,1,10,Portland Dance Festival,4,1997,6,1997-06-01,1
61,West Coast Swing,Master,follower,1,6,Halloween SwingThing,24,2025,10,2025-10-01,1
61,West Coast Swing,Master,follower,1,10,Boogie By The Bay,2,2025,10,2025-10-01,1
61,West Coast Swing,Master,follower,2,12,4TH of July Convention,3,2025,7,2025-07-01,2
61,West Coast Swing,Master,follower,1,6,Halloween SwingThing,24,2023,10,2023-10-01,1
61,West Coast Swing,Master,follower,1,6,Boogie By The Bay,2,2023,10,2023-10-01,1
61,West Coast Swing,Master,follower,3,6,Halloween SwingThing,24,2022,10,2022-10-01,3
61,West Coast Swing,Master,follower,1,10,Boogie By The Bay,2,2022,10,2022-10-01,1
61,West Coast Swing,Master,follower,2,12,Desert City Swing,3,2021,9,2021-09-01,2
61,West Coast Swing,Master,follower,1,10,Capital Swing Dance Convention,6,2020,2,2020-02-01,1
61,West Coast Swing,Master,follower,1,10,Austin Swing Dance Championships,39,2020,1,2020-01-01,1
61,West Coast Swing,Master,follower,4,2,UCWDC Country Dance World Championship,21,2020,1,2020-01-01,4
61,West Coast Swing,Master,follower,2,8,Mountain Magic,28,2019,11,2019-11-01,2
61,West Coast Swing,Master,follower,2,4,Halloween SwingThing,24,2019,10,2019-10-01,2
61,West Coast Swing,Master,follower,3,6,Boogie By The Bay,2,2019,10,2019-10-01,3
61,West Coast Swing,Master,follower,1,10,Trilogy Swing,63,2019,9,2019-09-01,1
61,West Coast Swing,Master,follower,1,10,Desert City Swing,3,2019,9,2019-09-01,1
61,West Coast Swing,Master,follower,3,6,J&J O'Rama,23,2019,6,2019-06-01,3
61,West Coast Swing,Sophisticated,follower,1,10,USA Grand Nationals,25,2026,5,2026-05-01,1
61,West Coast Swing,Sophisticated,follower,F,1,Swingtime in the Rockies,29,2025,8,2025-08-01,Final
61,West Coast Swing,Sophisticated,follower,1,10,USA Grand Nationals,25,2025,5,2025-05-01,1
61,West Coast Swing,Professional,follower,3,4,Swing Fling,38,2002,7,2002-07-01,3
61,West Coast Swing,Professional,follower,F,1,North Atlantic Swing Dance Championships,65,2002,4,2002-04-01,Final
61,West Coast Swing,Professional,follower,5,0,Swingin' New England Dance Festival,70,2001,11,2001-11-01,5
61,West Coast Swing,Professional,follower,1,10,FreZno Dance Classic,5,2001,5,2001-05-01,1
61,West Coast Swing,Professional,follower,F,1,Countdown Swing Boston,71,2001,1,2001-01-01,Final
61,West Coast Swing,Professional,follower,4,3,North Atlantic Swing Dance Championships,65,2000,4,2000-04-01,4
61,West Coast Swing,Professional,follower,1,10,Portland Dance Festival,4,1999,6,1999-06-01,1
61,West Coast Swing,Professional,follower,3,4,FreZno Dance Classic,5,1999,5,1999-05-01,3
61,West Coast Swing,Professional,follower,5,2,Swing Break,72,1999,4,1999-04-01,5
61,West Coast Swing,Professional,follower,3,0,Capital Swing Dance Convention,6,1999,2,1999-02-01,3
61,West Coast Swing,Professional,follower,2,6,Monterey SwingFest,1,1999,1,1999-01-01,2
61,West Coast Swing,Professional,follower,3,4,New England Swing Dance Championships,8,1998,9,1998-09-01,3
61,West Coast Swing,Professional,follower,5,2,New England Swing Dance Championships,8,1998,9,1998-09-01,5
61,West Coast Swing,Professional,follower,3,0,FreZno Dance Classic,5,1998,5,1998-05-01,3
61,West Coast Swing,Professional,follower,4,0,Monterey SwingFest,1,1998,1,1998-01-01,4
61,West Coast Swing,Professional,follower,F,1,Boogie By The Bay,2,1997,10,1997-10-01,Final
61,West Coast Swing,Professional,follower,4,0,Capital Swing Dance Convention,6,1997,2,1997-02-01,4
63,West Coast Swing,Advanced,follower,4,3,HustleMania,5,1999,8,1999-08-01,4
63,West Coast Swing,Advanced,follower,1,10,Summer Dance Festival,20,1999,7,1999-07-01,1
63,West Coast Swing,Advanced,follower,2,6,California State Championships,15,1999,5,1999-05-01,2
63,West Coast Swing,Advanced,follower,F,1,Capital Swing Dance Convention,6,1999,2,1999-02-01,Final
63,West Coast Swing,Advanced,follower,5,2,Sundance Labor Day Swing Dance Festival,31,1998,9,1998-09-01,5
63,West Coast Swing,Intermediate,follower,F,1,4TH of July Convention,3,1998,7,1998-07-01,Final
63,West Coast Swing,Intermediate,follower,4,0,J&J O'Rama,23,1998,6,1998-06-01,4
63,West Coast Swing,Novice,follower,2,0,4TH of July Convention,3,1997,7,1997-07-01,2
64,West Coast Swing,All-Star,follower,F,1,The After Party (TAP),73,2017,12,2017-12-01,Final
66,West Coast Swing,Intermediate,leader,5,2,Mountain Magic,28,2002,11,2002-11-01,5
66,West Coast Swing,Intermediate,leader,F,1,Mountain Magic,28,2001,11,2001-11-01,Final
66,West Coast Swing,Master,leader,5,2,Boogie By The Bay,2,2004,10,2004-10-01,5
66,West Coast Swing,Master,leader,F,1,4TH of July Convention,3,2002,7,2002-07-01,Final
66,West Coast Swing,Master,leader,F,1,FreZno Dance Classic,5,2002,5,2002-05-01,Final
68,West Coast Swing,Advanced,leader,F,1,Dallas D.A.N.C.E.,21,2000,9,2000-09-01,Final
68,West Coast Swing,Advanced,leader,1,10,Americas Classic,44,1997,5,1997-05-01,1
68,West Coast Swing,Intermediate,leader,2,6,Americas Classic,44,2000,5,2000-05-01,2
68,West Coast Swing,Novice,leader,3,4,Dallas D.A.N.C.E.,21,1998,9,1998-09-01,3
68,West Coast Swing,Novice,leader,3,0,Americas Classic,44,1998,5,1998-05-01,3
68,West Coast Swing,Novice,leader,3,4,4TH of July Convention,3,1995,7,1995-07-01,3
68,West Coast Swing,Newcomer,leader,1,10,4TH of July Convention,3,1994,7,1994-07-01,1
68,West Coast Swing,Professional,leader,3,4,Swingtime in the Rockies,29,2002,8,2002-08-01,3
67,West Coast Swing,Intermediate,leader,5,2,Xanadu - Midwinter Dance Celebration,4,2005,2,2005-02-01,5
67,West Coast Swing,Intermediate,leader,F,1,Palm Springs New Years Swing Dance Classic,20,2002,12,2002-12-01,Final
67,West Coast Swing,Intermediate,leader,2,6,HustleMania,5,1999,8,1999-08-01,2
67,West Coast Swing,Intermediate,leader,4,3,California State Championships,15,1997,5,1997-05-01,4
67,West Coast Swing,Novice,leader,1,10,Boogie & Blues,31,1996,10,1996-10-01,1
67,West Coast Swing,Novice,leader,4,0,Country Boogie,15,1996,2,1996-02-01,4
67,West Coast Swing,Novice,leader,2,6,Labor Day Swing Dance Festival,15,1994,9,1994-09-01,2
69,West Coast Swing,Advanced,follower,F,1,Mid-American Dance Championships,34,2002,9,2002-09-01,Final
69,West Coast Swing,Advanced,follower,F,1,Swingtime in the Rockies,29,2000,8,2000-08-01,Final
69,West Coast Swing,Advanced,follower,2,6,Rising Star - Dallas,21,1996,5,1996-05-01,2
69,West Coast Swing,Advanced,follower,5,2,Dallas D.A.N.C.E.,21,1994,9,1994-09-01,5
69,West Coast Swing,Advanced,follower,5,2,Swingtime in the Rockies,29,1992,8,1992-08-01,5
69,West Coast Swing,Intermediate,follower,F,1,Mountain Magic,28,2003,11,2003-11-01,Final
69,West Coast Swing,Master,follower,5,1,Swingtime in the Rockies,29,2007,8,2007-08-01,5
69,West Coast Swing,Master,follower,4,3,Boogie By The Bay,2,2006,10,2006-10-01,4
69,West Coast Swing,Master,follower,3,4,Swingtime in the Rockies,29,2006,8,2006-08-01,3
69,West Coast Swing,Master,follower,4,3,Swingtime in the Rockies,29,2005,8,2005-08-01,4
69,West Coast Swing,Professional,follower,F,1,Boogie By The Bay,2,1996,10,1996-10-01,Final
69,West Coast Swing,Professional,follower,3,4,National New Year,21,1995,12,1995-12-01,3
70,West Coast Swing,Advanced,follower,2,6,UCWDC Country Dance World Championship,21,1995,12,1995-12-01,2
71,West Coast Swing,Newcomer,leader,3,4,4TH of July Convention,3,1995,7,1995-07-01,3
72,West Coast Swing,Professional,follower,F,1,American Swing Dance Championships,7,1996,10,1996-10-01,Final
74,West Coast Swing,Novice,leader,5,2,Country Boogie,15,1994,2,1994-02-01,5
73,West Coast Swing,Advanced,leader,2,6,Swing Expo,27,2001,1,2001-01-01,2
73,West Coast Swing,Advanced,leader,4,3,Las Vegas Swing Expo,27,1998,1,1998-01-01,4
73,West Coast Swing,Advanced,leader,3,4,USA Grand Nationals,25,1997,5,1997-05-01,3
73,West Coast Swing,Advanced,leader,F,1,4TH of July Convention,3,1995,7,1995-07-01,Final
73,West Coast Swing,Novice,leader,1,10,Boogie By The Bay,2,1994,10,1994-10-01,1
73,West Coast Swing,Novice,leader,3,4,4TH of July Convention,3,1994,7,1994-07-01,3
73,West Coast Swing,Master,leader,2,6,4TH of July Convention,3,1999,7,1999-07-01,2
73,West Coast Swing,Master,leader,3,4,J&J O'Rama,23,1999,6,1999-06-01,3
73,West Coast Swing,Master,leader,4,0,Capital Swing Dance Convention,6,1997,2,1997-02-01,4
75,West Coast Swing,Novice,follower,1,10,Grand Prix of Swing,9,2010,7,2010-07-01,1
75,West Coast Swing,Novice,follower,4,0,Capital Swing Dance Convention,6,1993,2,1993-02-01,4
76,West Coast Swing,Advanced,leader,F,1,J&J O'Rama,23,2003,6,2003-06-01,Final
76,West Coast Swing,Advanced,leader,F,1,Chicago Classic,34,1998,3,1998-03-01,Final
76,West Coast Swing,Advanced,leader,F,1,Las Vegas Swing Expo,27,1998,1,1998-01-01,Final
76,West Coast Swing,Advanced,leader,4,3,American Swing Dance Championships,7,1996,10,1996-10-01,4
76,West Coast Swing,Intermediate,leader,F,1,Swingtime in the Rockies,29,2005,8,2005-08-01,Final
76,West Coast Swing,Intermediate,leader,5,2,Swingtime in the Rockies,29,2000,8,2000-08-01,5
76,West Coast Swing,Intermediate,leader,2,0,Swingtime in the Rockies,29,1999,8,1999-08-01,2
76,West Coast Swing,Intermediate,leader,3,0,Swingtime in the Rockies,29,1998,8,1998-08-01,3
76,West Coast Swing,Intermediate,leader,3,4,Swingtime in the Rockies,29,1997,8,1997-08-01,3
76,West Coast Swing,Novice,leader,1,0,Swingtime in the Rockies,29,1994,8,1994-08-01,1
76,West Coast Swing,Master,leader,F,1,Monterey SwingFest,1,2011,1,2011-01-01,Final
76,West Coast Swing,Master,leader,5,2,Swingtime in the Rockies,29,2005,8,2005-08-01,5
76,West Coast Swing,Master,leader,1,10,Easter Swing,30,2003,4,2003-04-01,1
76,West Coast Swing,Master,leader,1,0,Swingtime in the Rockies,29,2001,8,2001-08-01,1
