edition_id,event_id,event_name,event_year,event_month,division,role,dance,rules_version,observed_points_1,observed_points_2,observed_points_3,observed_points_4,observed_points_5,finalists,scored_dancers,tier,status,vector_distance,range_basis,rule_min_competitors,rule_max_competitors,est_min_competitors,est_max_competitors,range_conflict,updated_at
1206,121,The Texas Classic,2017,5,Intermediate,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1206,121,The Texas Classic,2017,5,Intermediate,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1206,121,The Texas Classic,2017,5,Master,Follower,West Coast Swing,2015,5,4,,2,1,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1206,121,The Texas Classic,2017,5,Master,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1206,121,The Texas Classic,2017,5,Novice,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1206,121,The Texas Classic,2017,5,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,All-Star,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,All-Star,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Intermediate,Follower,West Coast Swing,2015,15,12,10,8,6,8,13,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Intermediate,Leader,West Coast Swing,2015,15,12,10,8,6,8,13,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Master,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Master,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
301,22,USA Grand Nationals,2017,5,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Advanced,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Intermediate,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Newcomer,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2354,276,Anchor Festival,2017,4,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1993,218,Asia West Coast Swing Open,2017,4,Advanced,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1993,218,Asia West Coast Swing Open,2017,4,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1993,218,Asia West Coast Swing Open,2017,4,Intermediate,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1993,218,Asia West Coast Swing Open,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1993,218,Asia West Coast Swing Open,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1993,218,Asia West Coast Swing Open,2017,4,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,All-Star,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,All-Star,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Champion,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Champion,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Intermediate,Follower,West Coast Swing,2015,15,12,10,8,6,6,11,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Intermediate,Leader,West Coast Swing,2015,15,12,10,8,6,6,11,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Master,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Master,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1773,187,City of Angels WCS,2017,4,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Advanced,Follower,West Coast Swing,2015,5,4,3,2,,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Intermediate,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Newcomer,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Newcomer,Leader,West Coast Swing,2015,5,4,3,,1,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Novice,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1875,203,Detonation Dance,2017,4,Novice,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,All-Star,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,All-Star,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Champion,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Champion,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Intermediate,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Intermediate,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Master,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Master,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Newcomer,Follower,West Coast Swing,2015,10,8,6,4,2,1,6,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
233,18,Easter Swing,2017,4,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,All-Star,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,All-Star,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Intermediate,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Newcomer,Follower,West Coast Swing,2015,10,8,6,4,2,3,8,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2201,253,Nordic WCS Championships,2017,4,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1627,170,Russian Open WCS Championships,2017,4,Advanced,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1627,170,Russian Open WCS Championships,2017,4,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1627,170,Russian Open WCS Championships,2017,4,Intermediate,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1627,170,Russian Open WCS Championships,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1627,170,Russian Open WCS Championships,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1627,170,Russian Open WCS Championships,2017,4,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Advanced,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,All-Star,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,All-Star,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Intermediate,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Intermediate,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Master,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Master,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Novice,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1985,217,San Diego Dance Festival,2017,4,Novice,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,All-Star,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,All-Star,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Intermediate,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Master,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Master,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Newcomer,Follower,West Coast Swing,2015,10,8,6,4,2,1,6,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Novice,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1299,134,Swing Dance America,2017,4,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Advanced,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,All-Star,Follower,West Coast Swing,2015,5,4,3,2,,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,All-Star,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Intermediate,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Intermediate,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Master,Follower,West Coast Swing,2015,10,8,6,4,2,3,8,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Master,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Newcomer,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Novice,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1284,132,Tulsa Spring Swing,2017,4,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,All-Star,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,All-Star,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Champion,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Champion,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Intermediate,Follower,West Coast Swing,2015,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1490,154,UK WCS Championships,2017,4,Novice,Leader,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2198,247,Austrian WCS Spectacle,2017,3,Intermediate,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2198,247,Austrian WCS Spectacle,2017,3,Intermediate,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2198,247,Austrian WCS Spectacle,2017,3,Newcomer,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2198,247,Austrian WCS Spectacle,2017,3,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2198,247,Austrian WCS Spectacle,2017,3,Novice,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2198,247,Austrian WCS Spectacle,2017,3,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Advanced,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Advanced,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,All-Star,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,All-Star,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Intermediate,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Intermediate,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Master,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Master,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Newcomer,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Newcomer,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
109,9,Boston Tea Party,2017,3,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Advanced,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Advanced,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Intermediate,Follower,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Intermediate,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Newcomer,Follower,West Coast Swing,2015,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Newcomer,Leader,West Coast Swing,2015,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Novice,Follower,West Coast Swing,2015,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
2347,275,Dutch Open West Coast Swing,2017,3,Novice,Leader,West Coast Swing,2015,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
