edition_id,event_id,event_name,event_year,event_month,division,dance,leader_tier,follower_tier,leader_status,follower_status,worst_status,leader_scored,follower_scored,est_min_entries,est_max_entries,both_roles_present,range_conflict
562,51,Palm Springs Summer Dance Classic,2015,8,Advanced,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
562,51,Palm Springs Summer Dance Classic,2015,8,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
562,51,Palm Springs Summer Dance Classic,2015,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
562,51,Palm Springs Summer Dance Classic,2015,8,Intermediate,West Coast Swing,2,3,matched,matched,matched,10,10,56,,t,f
562,51,Palm Springs Summer Dance Classic,2015,8,Master,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
562,51,Palm Springs Summer Dance Classic,2015,8,Newcomer,West Coast Swing,1,1,matched,ambiguous,ambiguous,5,1,10,30,t,f
562,51,Palm Springs Summer Dance Classic,2015,8,Novice,West Coast Swing,2,3,matched,matched,matched,10,10,56,,t,f
595,53,Summer Hummer,2015,8,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
595,53,Summer Hummer,2015,8,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
595,53,Summer Hummer,2015,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
595,53,Summer Hummer,2015,8,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
595,53,Summer Hummer,2015,8,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
595,53,Summer Hummer,2015,8,Novice,West Coast Swing,2,3,matched,matched,matched,10,12,56,,t,f
2077,228,Summer Swing Classic,2015,8,Advanced,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
2077,228,Summer Swing Classic,2015,8,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2077,228,Summer Swing Classic,2015,8,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2077,228,Summer Swing Classic,2015,8,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2077,228,Summer Swing Classic,2015,8,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2077,228,Summer Swing Classic,2015,8,Novice,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
643,59,Swing Fling,2015,8,Advanced,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
643,59,Swing Fling,2015,8,All-Star,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
643,59,Swing Fling,2015,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
643,59,Swing Fling,2015,8,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
643,59,Swing Fling,2015,8,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
643,59,Swing Fling,2015,8,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
2066,227,Swingtacular: The Galactic Open,2015,8,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2066,227,Swingtacular: The Galactic Open,2015,8,All-Star,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
2066,227,Swingtacular: The Galactic Open,2015,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2066,227,Swingtacular: The Galactic Open,2015,8,Intermediate,West Coast Swing,3,3,matched,matched,matched,13,13,80,,t,f
2066,227,Swingtacular: The Galactic Open,2015,8,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2066,227,Swingtacular: The Galactic Open,2015,8,Novice,West Coast Swing,3,3,matched,matched,matched,13,13,80,,t,f
1536,159,World Swing Masters,2015,8,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1536,159,World Swing Masters,2015,8,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
25,1,4TH of July Convention,2015,7,Advanced,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
25,1,4TH of July Convention,2015,7,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
25,1,4TH of July Convention,2015,7,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
25,1,4TH of July Convention,2015,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
25,1,4TH of July Convention,2015,7,Juniors,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
25,1,4TH of July Convention,2015,7,Master,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
25,1,4TH of July Convention,2015,7,Novice,West Coast Swing,2,3,matched,matched,matched,10,15,56,,t,f
1503,156,Big Apple Dance Festival,2015,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1503,156,Big Apple Dance Festival,2015,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1503,156,Big Apple Dance Festival,2015,7,Novice,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
1434,148,Dance Mardi Gras,2015,7,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1434,148,Dance Mardi Gras,2015,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1434,148,Dance Mardi Gras,2015,7,Juniors,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1434,148,Dance Mardi Gras,2015,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1434,148,Dance Mardi Gras,2015,7,Novice,West Coast Swing,2,3,matched,matched,matched,10,10,56,,t,f
1449,149,Florida Dance Magic,2015,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1449,149,Florida Dance Magic,2015,7,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,5,21,54,t,f
1449,149,Florida Dance Magic,2015,7,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1449,149,Florida Dance Magic,2015,7,Master,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
1449,149,Florida Dance Magic,2015,7,Novice,West Coast Swing,1,2,matched,matched,matched,5,6,21,54,t,f
2061,226,Ft. Lauderdale Swing & Shag Beach Bash,2015,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2061,226,Ft. Lauderdale Swing & Shag Beach Bash,2015,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
2061,226,Ft. Lauderdale Swing & Shag Beach Bash,2015,7,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2061,226,Ft. Lauderdale Swing & Shag Beach Bash,2015,7,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2061,226,Ft. Lauderdale Swing & Shag Beach Bash,2015,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
2061,226,Ft. Lauderdale Swing & Shag Beach Bash,2015,7,Novice,West Coast Swing,1,1,matched,matched,matched,3,5,10,30,t,f
2218,255,Indy Dance Explosion,2015,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2218,255,Indy Dance Explosion,2015,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2218,255,Indy Dance Explosion,2015,7,Master,West Coast Swing,1,1,matched,matched,matched,3,5,10,30,t,f
2218,255,Indy Dance Explosion,2015,7,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,7,21,54,t,f
2218,255,Indy Dance Explosion,2015,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
472,44,Portland Dance Festival,2015,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
472,44,Portland Dance Festival,2015,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
472,44,Portland Dance Festival,2015,7,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
472,44,Portland Dance Festival,2015,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2226,256,Rock the Barn,2015,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2226,256,Rock the Barn,2015,7,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2226,256,Rock the Barn,2015,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1919,209,SinCity Swing,2015,7,Advanced,West Coast Swing,2,1,matched,matched,matched,9,5,21,54,t,f
1919,209,SinCity Swing,2015,7,All-Star,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1919,209,SinCity Swing,2015,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
1919,209,SinCity Swing,2015,7,Master,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1919,209,SinCity Swing,2015,7,Novice,West Coast Swing,3,3,matched,matched,matched,11,11,80,,t,f
504,47,Swingtime in the Rockies,2015,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
504,47,Swingtime in the Rockies,2015,7,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
504,47,Swingtime in the Rockies,2015,7,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
504,47,Swingtime in the Rockies,2015,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
504,47,Swingtime in the Rockies,2015,7,Master,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
504,47,Swingtime in the Rockies,2015,7,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
2049,225,Wild Wild Westie,2015,7,Advanced,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
2049,225,Wild Wild Westie,2015,7,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2049,225,Wild Wild Westie,2015,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2049,225,Wild Wild Westie,2015,7,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2049,225,Wild Wild Westie,2015,7,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2049,225,Wild Wild Westie,2015,7,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2049,225,Wild Wild Westie,2015,7,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
2027,222,Baltic Swing,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2027,222,Baltic Swing,2015,6,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2027,222,Baltic Swing,2015,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2027,222,Baltic Swing,2015,6,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1104,109,Colorado Country Classic,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,3,10,30,t,f
1104,109,Colorado Country Classic,2015,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1104,109,Colorado Country Classic,2015,6,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1104,109,Colorado Country Classic,2015,6,Novice,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2007,220,D-Town Swing,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2007,220,D-Town Swing,2015,6,Intermediate,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
2007,220,D-Town Swing,2015,6,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
2007,220,D-Town Swing,2015,6,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1909,207,Dance N Play,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1909,207,Dance N Play,2015,6,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1909,207,Dance N Play,2015,6,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1909,207,Dance N Play,2015,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1909,207,Dance N Play,2015,6,Novice,West Coast Swing,2,3,matched,matched,matched,10,15,56,,t,f
2209,254,Finnfest,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2209,254,Finnfest,2015,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2209,254,Finnfest,2015,6,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
330,25,J&J O'Rama,2015,6,Advanced,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
330,25,J&J O'Rama,2015,6,Champion,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
330,25,J&J O'Rama,2015,6,Intermediate,West Coast Swing,3,3,matched,matched,matched,13,13,80,,t,f
330,25,J&J O'Rama,2015,6,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
330,25,J&J O'Rama,2015,6,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1032,96,Liberty Swing Dance Championships,2015,6,Advanced,West Coast Swing,3,3,matched,matched,matched,12,11,80,,t,f
1032,96,Liberty Swing Dance Championships,2015,6,All-Star,West Coast Swing,2,3,matched,matched,matched,9,12,56,,t,f
1032,96,Liberty Swing Dance Championships,2015,6,Champion,West Coast Swing,2,2,matched,matched,matched,7,7,32,78,t,f
1032,96,Liberty Swing Dance Championships,2015,6,Intermediate,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1032,96,Liberty Swing Dance Championships,2015,6,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1032,96,Liberty Swing Dance Championships,2015,6,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1032,96,Liberty Swing Dance Championships,2015,6,Novice,West Coast Swing,3,3,matched,matched,matched,14,15,80,,t,f
1784,188,NSW West Coast Swing Dance Championships,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1784,188,NSW West Coast Swing Dance Championships,2015,6,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1784,188,NSW West Coast Swing Dance Championships,2015,6,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1144,117,Orange Blossom Dance Festival,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1144,117,Orange Blossom Dance Festival,2015,6,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1144,117,Orange Blossom Dance Festival,2015,6,Master,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
1144,117,Orange Blossom Dance Festival,2015,6,Novice,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1546,162,Swingapalooza,2015,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1546,162,Swingapalooza,2015,6,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1546,162,Swingapalooza,2015,6,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1546,162,Swingapalooza,2015,6,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1546,162,Swingapalooza,2015,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1546,162,Swingapalooza,2015,6,Novice,West Coast Swing,2,3,matched,matched,matched,10,12,56,,t,f
1078,105,Canadian Swing Championships,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1078,105,Canadian Swing Championships,2015,5,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1078,105,Canadian Swing Championships,2015,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,7,7,32,78,t,f
1078,105,Canadian Swing Championships,2015,5,Novice,West Coast Swing,1,1,matched,matched,matched,4,4,10,30,t,f
1655,175,French Open West Coast Swing,2015,5,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1655,175,French Open West Coast Swing,2015,5,All-Star,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1655,175,French Open West Coast Swing,2015,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1655,175,French Open West Coast Swing,2015,5,Master,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
1655,175,French Open West Coast Swing,2015,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1655,175,French Open West Coast Swing,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
272,20,FreZno Dance Classic,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
272,20,FreZno Dance Classic,2015,5,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
272,20,FreZno Dance Classic,2015,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
272,20,FreZno Dance Classic,2015,5,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
272,20,FreZno Dance Classic,2015,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1898,206,Hungarian Open,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1898,206,Hungarian Open,2015,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1898,206,Hungarian Open,2015,5,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
1898,206,Hungarian Open,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
2001,219,KIWI Fest,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2001,219,KIWI Fest,2015,5,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2001,219,KIWI Fest,2015,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
2001,219,KIWI Fest,2015,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
868,76,Michigan Dance Classic,2015,5,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
868,76,Michigan Dance Classic,2015,5,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
868,76,Michigan Dance Classic,2015,5,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
868,76,Michigan Dance Classic,2015,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
868,76,Michigan Dance Classic,2015,5,Master,West Coast Swing,2,2,matched,matched,matched,5,10,32,78,t,f
868,76,Michigan Dance Classic,2015,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
868,76,Michigan Dance Classic,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
1869,201,MidAtlantic Dance Classic,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1869,201,MidAtlantic Dance Classic,2015,5,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1869,201,MidAtlantic Dance Classic,2015,5,Master,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1869,201,MidAtlantic Dance Classic,2015,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1869,201,MidAtlantic Dance Classic,2015,5,Novice,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2199,253,Nordic WCS Championships,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2199,253,Nordic WCS Championships,2015,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2199,253,Nordic WCS Championships,2015,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2199,253,Nordic WCS Championships,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
2018,221,Show Me Showdown,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2018,221,Show Me Showdown,2015,5,Intermediate,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
2018,221,Show Me Showdown,2015,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2018,221,Show Me Showdown,2015,5,Novice,West Coast Swing,1,2,matched,matched,matched,4,10,21,54,t,f
671,61,SwingDiego,2015,5,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
671,61,SwingDiego,2015,5,Champion,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
671,61,SwingDiego,2015,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
671,61,SwingDiego,2015,5,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
671,61,SwingDiego,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
1398,144,Swingin' Into Spring,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1398,144,Swingin' Into Spring,2015,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1398,144,Swingin' Into Spring,2015,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1398,144,Swingin' Into Spring,2015,5,Novice,West Coast Swing,2,3,matched,matched,matched,10,11,56,,t,f
1641,174,Swingsation,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1641,174,Swingsation,2015,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
1641,174,Swingsation,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1204,121,The Texas Classic,2015,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1204,121,The Texas Classic,2015,5,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,10,21,54,t,f
1204,121,The Texas Classic,2015,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
299,22,USA Grand Nationals,2015,5,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
299,22,USA Grand Nationals,2015,5,All-Star,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
299,22,USA Grand Nationals,2015,5,Intermediate,West Coast Swing,2,3,matched,matched,matched,10,13,56,,t,f
299,22,USA Grand Nationals,2015,5,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
299,22,USA Grand Nationals,2015,5,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1991,218,Asia West Coast Swing Open,2015,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1991,218,Asia West Coast Swing Open,2015,4,Intermediate,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
1991,218,Asia West Coast Swing Open,2015,4,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,4,10,30,t,f
1991,218,Asia West Coast Swing Open,2015,4,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
2196,247,Austrian WCS Spectacle,2015,4,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
2196,247,Austrian WCS Spectacle,2015,4,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2196,247,Austrian WCS Spectacle,2015,4,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1771,187,City of Angels WCS,2015,4,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1771,187,City of Angels WCS,2015,4,All-Star,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
1771,187,City of Angels WCS,2015,4,Champion,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1771,187,City of Angels WCS,2015,4,Intermediate,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1771,187,City of Angels WCS,2015,4,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1771,187,City of Angels WCS,2015,4,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1873,203,Detonation Dance,2015,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1873,203,Detonation Dance,2015,4,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1873,203,Detonation Dance,2015,4,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
231,18,Easter Swing,2015,4,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
231,18,Easter Swing,2015,4,All-Star,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
231,18,Easter Swing,2015,4,Champion,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
231,18,Easter Swing,2015,4,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
231,18,Easter Swing,2015,4,Master,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
231,18,Easter Swing,2015,4,Novice,West Coast Swing,3,3,matched,matched,matched,11,11,80,,t,f
1983,217,San Diego Dance Festival,2015,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1983,217,San Diego Dance Festival,2015,4,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1983,217,San Diego Dance Festival,2015,4,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1983,217,San Diego Dance Festival,2015,4,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1983,217,San Diego Dance Festival,2015,4,Novice,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
1297,134,Swing Dance America,2015,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1297,134,Swing Dance America,2015,4,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1297,134,Swing Dance America,2015,4,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1297,134,Swing Dance America,2015,4,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1297,134,Swing Dance America,2015,4,Newcomer,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1297,134,Swing Dance America,2015,4,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1282,132,Tulsa Spring Swing,2015,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1282,132,Tulsa Spring Swing,2015,4,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
1282,132,Tulsa Spring Swing,2015,4,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1282,132,Tulsa Spring Swing,2015,4,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
1282,132,Tulsa Spring Swing,2015,4,Novice,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1488,154,UK WCS Championships,2015,4,Advanced,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
1488,154,UK WCS Championships,2015,4,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1488,154,UK WCS Championships,2015,4,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1488,154,UK WCS Championships,2015,4,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1488,154,UK WCS Championships,2015,4,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
