dancer_id,role,dance,level,total_points,update_date
9682,Leader,West Coast Swing,Intermediate,34,2026-07-20
9682,Leader,West Coast Swing,Novice,28,2026-07-20
9684,Follower,West Coast Swing,Advanced,3,2026-07-20
9684,Follower,West Coast Swing,Intermediate,33,2026-07-20
9684,Follower,West Coast Swing,Novice,17,2026-07-20
9686,Leader,West Coast Swing,Novice,6,2026-07-20
9687,Follower,West Coast Swing,Novice,17,2026-07-20
9689,Leader,West Coast Swing,Newcomer,5,2026-07-20
9690,Follower,West Coast Swing,Newcomer,5,2026-07-20
9688,Follower,West Coast Swing,Intermediate,31,2026-07-20
9688,Follower,West Coast Swing,Novice,16,2026-07-20
9688,Follower,West Coast Swing,Master,7,2026-07-20
9688,Follower,West Coast Swing,Sophisticated,2,2026-07-20
9691,Follower,West Coast Swing,Novice,15,2026-07-20
9691,Follower,West Coast Swing,Newcomer,4,2026-07-20
9692,Leader,West Coast Swing,Novice,16,2026-07-20
9692,Leader,West Coast Swing,Newcomer,3,2026-07-20
9693,Follower,West Coast Swing,Newcomer,3,2026-07-20
9694,Leader,West Coast Swing,Newcomer,2,2026-07-20
9695,Follower,West Coast Swing,Novice,1,2026-07-20
9695,Follower,West Coast Swing,Newcomer,2,2026-07-20
9696,Follower,West Coast Swing,Newcomer,2,2026-07-20
9697,Leader,West Coast Swing,Intermediate,18,2026-07-20
9697,Leader,West Coast Swing,Novice,17,2026-07-20
9698,Follower,West Coast Swing,Novice,39,2026-07-20
9699,Follower,West Coast Swing,All-Star,48,2026-07-20
9699,Follower,West Coast Swing,Advanced,49,2026-07-20
9699,Follower,West Coast Swing,Intermediate,38,2026-07-20
9699,Follower,West Coast Swing,Novice,17,2026-07-20
9701,Leader,West Coast Swing,Novice,2,2026-07-20
9700,Leader,West Coast Swing,Advanced,3,2026-07-20
9700,Leader,West Coast Swing,Intermediate,33,2026-07-20
9700,Leader,West Coast Swing,Novice,23,2026-07-20
9702,Follower,West Coast Swing,Novice,1,2026-07-20
9703,Leader,West Coast Swing,Newcomer,10,2026-07-20
9704,Follower,West Coast Swing,Novice,15,2026-07-20
9704,Follower,West Coast Swing,Newcomer,15,2026-07-20
9705,Leader,West Coast Swing,Newcomer,8,2026-07-20
9706,Follower,West Coast Swing,Novice,1,2026-07-20
9706,Follower,West Coast Swing,Newcomer,12,2026-07-20
9707,Leader,West Coast Swing,Novice,22,2026-07-20
9707,Leader,West Coast Swing,Newcomer,6,2026-07-20
9707,Leader,West Coast Swing,Sophisticated,1,2026-07-20
9709,Leader,West Coast Swing,Intermediate,22,2026-07-20
9709,Leader,West Coast Swing,Novice,16,2026-07-20
9709,Leader,West Coast Swing,Newcomer,4,2026-07-20
9709,Leader,West Coast Swing,Sophisticated,15,2026-07-20
9708,Follower,West Coast Swing,Intermediate,10,2026-07-20
9708,Follower,West Coast Swing,Novice,22,2026-07-20
9708,Follower,West Coast Swing,Newcomer,10,2026-07-20
9710,Leader,West Coast Swing,Newcomer,2,2026-07-20
9711,Follower,West Coast Swing,Novice,19,2026-07-20
9711,Follower,West Coast Swing,Newcomer,6,2026-07-20
9712,Leader,West Coast Swing,Newcomer,1,2026-07-20
9713,Follower,West Coast Swing,Newcomer,1,2026-07-20
9714,Leader,West Coast Swing,Newcomer,1,2026-07-20
9715,Follower,West Coast Swing,Newcomer,1,2026-07-20
9718,Leader,West Coast Swing,Newcomer,1,2026-07-20
9716,Leader,West Coast Swing,Newcomer,1,2026-07-20
9717,Follower,West Coast Swing,Advanced,46,2026-07-20
9717,Follower,West Coast Swing,Intermediate,30,2026-07-20
9717,Follower,West Coast Swing,Novice,18,2026-07-20
9717,Follower,West Coast Swing,Newcomer,1,2026-07-20
9719,Follower,West Coast Swing,Newcomer,1,2026-07-20
9721,Follower,West Coast Swing,Newcomer,1,2026-07-20
9722,Follower,West Coast Swing,Newcomer,1,2026-07-20
9720,Follower,West Coast Swing,Novice,2,2026-07-20
9720,Follower,West Coast Swing,Newcomer,1,2026-07-20
9723,Leader,West Coast Swing,Intermediate,28,2026-07-20
9723,Leader,West Coast Swing,Novice,14,2026-07-20
9725,Leader,West Coast Swing,Intermediate,27,2026-07-20
9725,Leader,West Coast Swing,Novice,29,2026-07-20
9724,Leader,West Coast Swing,Champion,25,2026-07-20
9724,Leader,West Coast Swing,Invitational,5,2026-07-20
9724,Leader,West Coast Swing,All-Star,97,2026-07-20
9724,Leader,West Coast Swing,Advanced,51,2026-07-20
9724,Leader,West Coast Swing,Intermediate,30,2026-07-20
9724,Leader,West Coast Swing,Novice,18,2026-07-20
9726,Follower,West Coast Swing,Intermediate,35,2026-07-20
9726,Follower,West Coast Swing,Novice,16,2026-07-20
9727,Leader,West Coast Swing,Intermediate,1,2026-07-20
9727,Leader,West Coast Swing,Novice,15,2026-07-20
9728,Leader,West Coast Swing,Novice,22,2026-07-20
9730,Leader,West Coast Swing,Novice,1,2026-07-20
9731,Leader,West Coast Swing,Advanced,1,2026-07-20
9731,Leader,West Coast Swing,Intermediate,32,2026-07-20
9731,Leader,West Coast Swing,Novice,16,2026-07-20
9731,Leader,West Coast Swing,Sophisticated,9,2026-07-20
9732,Leader,West Coast Swing,Intermediate,3,2026-07-20
9732,Leader,West Coast Swing,Novice,16,2026-07-20
9732,Leader,West Coast Swing,Sophisticated,1,2026-07-20
9734,Leader,West Coast Swing,Intermediate,13,2026-07-20
9734,Leader,West Coast Swing,Novice,15,2026-07-20
9733,Follower,West Coast Swing,Novice,20,2026-07-20
9735,Follower,West Coast Swing,Novice,6,2026-07-20
9736,Leader,West Coast Swing,Novice,6,2026-07-20
9736,Leader,West Coast Swing,Master,3,2026-07-20
9737,Leader,West Coast Swing,Novice,2,2026-07-20
9738,Follower,West Coast Swing,Novice,19,2026-07-20
9739,Leader,West Coast Swing,Novice,3,2026-07-20
9740,Leader,West Coast Swing,All-Star,3,2026-07-20
9740,Follower,West Coast Swing,Novice,2,2026-07-20
9742,Follower,West Coast Swing,Intermediate,1,2026-07-20
9742,Follower,West Coast Swing,Novice,20,2026-07-20
9742,Follower,West Coast Swing,Newcomer,14,2026-07-20
9743,Leader,West Coast Swing,Novice,5,2026-07-20
9743,Leader,West Coast Swing,Newcomer,6,2026-07-20
9743,Leader,West Coast Swing,Master,11,2026-07-20
9741,Follower,West Coast Swing,Intermediate,17,2026-07-20
9741,Follower,West Coast Swing,Novice,25,2026-07-20
9741,Follower,West Coast Swing,Newcomer,10,2026-07-20
9744,Follower,West Coast Swing,Newcomer,6,2026-07-20
9745,Leader,West Coast Swing,Advanced,2,2026-07-20
9745,Leader,West Coast Swing,Intermediate,32,2026-07-20
9745,Leader,West Coast Swing,Novice,22,2026-07-20
9745,Leader,West Coast Swing,Newcomer,4,2026-07-20
9746,Follower,West Coast Swing,Newcomer,4,2026-07-20
9747,Leader,West Coast Swing,Newcomer,5,2026-07-20
9747,Follower,West Coast Swing,Newcomer,8,2026-07-20
9748,Leader,West Coast Swing,Novice,2,2026-07-20
9748,Leader,West Coast Swing,Newcomer,3,2026-07-20
9750,Follower,West Coast Swing,Novice,4,2026-07-20
9750,Follower,West Coast Swing,Newcomer,21,2026-07-20
9751,Leader,West Coast Swing,Advanced,10,2026-07-20
9751,Leader,West Coast Swing,Intermediate,30,2026-07-20
9751,Leader,West Coast Swing,Novice,32,2026-07-20
9751,Leader,West Coast Swing,Newcomer,1,2026-07-20
9752,Follower,West Coast Swing,Newcomer,2,2026-07-20
9752,Follower,West Coast Swing,Master,4,2026-07-20
9753,Leader,West Coast Swing,Newcomer,2,2026-07-20
9754,Follower,West Coast Swing,Newcomer,5,2026-07-20
9755,Leader,West Coast Swing,Intermediate,20,2026-07-20
9755,Leader,West Coast Swing,Novice,19,2026-07-20
9755,Leader,West Coast Swing,Master,8,2026-07-20
9755,Leader,West Coast Swing,Sophisticated,3,2026-07-20
9756,Follower,West Coast Swing,Intermediate,10,2026-07-20
9756,Follower,West Coast Swing,Novice,15,2026-07-20
9757,Follower,West Coast Swing,Advanced,32,2026-07-20
9757,Follower,West Coast Swing,Intermediate,30,2026-07-20
9757,Follower,West Coast Swing,Novice,15,2026-07-20
9758,Follower,West Coast Swing,Advanced,67,2026-07-20
9758,Follower,West Coast Swing,Intermediate,31,2026-07-20
9758,Follower,West Coast Swing,Novice,20,2026-07-20
9760,Leader,West Coast Swing,Novice,25,2026-07-20
9759,Follower,West Coast Swing,Intermediate,10,2026-07-20
9759,Follower,West Coast Swing,Novice,18,2026-07-20
9761,Follower,West Coast Swing,Advanced,4,2026-07-20
9761,Follower,West Coast Swing,Intermediate,39,2026-07-20
9761,Follower,West Coast Swing,Novice,23,2026-07-20
9762,Leader,West Coast Swing,Novice,7,2026-07-20
9762,Leader,West Coast Swing,Newcomer,10,2026-07-20
9763,Follower,West Coast Swing,Novice,9,2026-07-20
9763,Follower,West Coast Swing,Newcomer,10,2026-07-20
9763,Follower,West Coast Swing,Master,12,2026-07-20
9764,Follower,West Coast Swing,All-Star,5,2026-07-20
9764,Follower,West Coast Swing,Advanced,47,2026-07-20
9764,Follower,West Coast Swing,Intermediate,34,2026-07-20
9764,Follower,West Coast Swing,Novice,29,2026-07-20
9764,Follower,West Coast Swing,Newcomer,8,2026-07-20
9766,Leader,West Coast Swing,Intermediate,1,2026-07-20
9766,Leader,West Coast Swing,Novice,19,2026-07-20
9766,Leader,West Coast Swing,Newcomer,9,2026-07-20
9765,Follower,West Coast Swing,Novice,17,2026-07-20
9765,Follower,West Coast Swing,Newcomer,6,2026-07-20
9767,Leader,West Coast Swing,Novice,12,2026-07-20
9767,Follower,West Coast Swing,Advanced,1,2026-07-20
9767,Follower,West Coast Swing,Intermediate,36,2026-07-20
9767,Follower,West Coast Swing,Novice,17,2026-07-20
9767,Follower,West Coast Swing,Newcomer,6,2026-07-20
9768,Leader,West Coast Swing,Newcomer,10,2026-07-20
9768,Leader,West Coast Swing,Master,1,2026-07-20
9769,Follower,West Coast Swing,Newcomer,4,2026-07-20
9770,Leader,West Coast Swing,Novice,1,2026-07-20
9770,Leader,West Coast Swing,Newcomer,10,2026-07-20
9771,Follower,West Coast Swing,Newcomer,1,2026-07-20
9772,Follower,West Coast Swing,Newcomer,1,2026-07-20
9774,Follower,West Coast Swing,Newcomer,3,2026-07-20
9773,Follower,West Coast Swing,Novice,28,2026-07-20
9773,Follower,West Coast Swing,Newcomer,6,2026-07-20
9775,Leader,West Coast Swing,Champion,5,2026-07-20
9775,Leader,West Coast Swing,All-Star,145,2026-07-20
9775,Leader,West Coast Swing,Advanced,49,2026-07-20
9775,Leader,West Coast Swing,Intermediate,19,2026-07-20
9775,Leader,West Coast Swing,Novice,22,2026-07-20
9775,Leader,West Coast Swing,Newcomer,11,2026-07-20
9776,Follower,West Coast Swing,Newcomer,12,2026-07-20
9777,Leader,West Coast Swing,Intermediate,35,2026-07-20
9777,Leader,West Coast Swing,Novice,16,2026-07-20
9778,Follower,West Coast Swing,Intermediate,3,2026-07-20
9778,Follower,West Coast Swing,Novice,26,2026-07-20
9779,Follower,West Coast Swing,Novice,6,2026-07-20
9780,Leader,West Coast Swing,Intermediate,31,2026-07-20
9780,Leader,West Coast Swing,Novice,20,2026-07-20
9780,Leader,West Coast Swing,Master,4,2026-07-20
9780,Leader,West Coast Swing,Sophisticated,13,2026-07-20
9782,Follower,West Coast Swing,Intermediate,1,2026-07-20
9782,Follower,West Coast Swing,Novice,22,2026-07-20
9781,Follower,West Coast Swing,Novice,18,2026-07-20
9781,Follower,West Coast Swing,Master,11,2026-07-20
9783,Follower,West Coast Swing,Novice,17,2026-07-20
9784,Follower,West Coast Swing,Intermediate,31,2026-07-20
9784,Follower,West Coast Swing,Novice,15,2026-07-20
9785,Follower,West Coast Swing,Intermediate,1,2026-07-20
9785,Follower,West Coast Swing,Novice,24,2026-07-20
9785,Follower,West Coast Swing,Master,1,2026-07-20
9786,Follower,West Coast Swing,Novice,18,2026-07-20
9787,Follower,West Coast Swing,Novice,1,2026-07-20
9787,Follower,West Coast Swing,Master,5,2026-07-20
9788,Follower,West Coast Swing,Intermediate,3,2026-07-20
9788,Follower,West Coast Swing,Novice,17,2026-07-20
9789,Leader,West Coast Swing,Intermediate,18,2026-07-20
9789,Leader,West Coast Swing,Novice,20,2026-07-20
9790,Follower,West Coast Swing,Intermediate,15,2026-07-20
9790,Follower,West Coast Swing,Novice,15,2026-07-20
9791,Follower,West Coast Swing,Novice,17,2026-07-20
9792,Leader,West Coast Swing,Novice,5,2026-07-20
9793,Follower,West Coast Swing,Novice,1,2026-07-20
9794,Follower,West Coast Swing,Advanced,10,2026-07-20
9794,Follower,West Coast Swing,Intermediate,35,2026-07-20
9794,Follower,West Coast Swing,Novice,20,2026-07-20
9795,Leader,West Coast Swing,Newcomer,5,2026-07-20
9796,Follower,West Coast Swing,Novice,15,2026-07-20
9796,Follower,West Coast Swing,Newcomer,5,2026-07-20
9797,Leader,West Coast Swing,Newcomer,6,2026-07-20
9798,Follower,West Coast Swing,Newcomer,4,2026-07-20
9799,Leader,West Coast Swing,Newcomer,3,2026-07-20
9800,Follower,West Coast Swing,Newcomer,3,2026-07-20
9801,Follower,West Coast Swing,Newcomer,2,2026-07-20
9802,Leader,West Coast Swing,Intermediate,13,2026-07-20
9802,Leader,West Coast Swing,Novice,15,2026-07-20
9802,Leader,West Coast Swing,Newcomer,1,2026-07-20
9804,Follower,West Coast Swing,Intermediate,1,2026-07-20
9804,Follower,West Coast Swing,Novice,18,2026-07-20
9803,Follower,West Coast Swing,Novice,19,2026-07-20
9803,Follower,West Coast Swing,Newcomer,1,2026-07-20
9805,Leader,West Coast Swing,Novice,9,2026-07-20
9806,Follower,West Coast Swing,Invitational,2,2026-07-20
9806,Follower,West Coast Swing,All-Star,173,2026-07-20
9806,Follower,West Coast Swing,Advanced,50,2026-07-20
9806,Follower,West Coast Swing,Intermediate,30,2026-07-20
9806,Follower,West Coast Swing,Novice,16,2026-07-20
9807,Follower,West Coast Swing,Intermediate,2,2026-07-20
9807,Follower,West Coast Swing,Novice,19,2026-07-20
9808,Leader,West Coast Swing,Novice,26,2026-07-20
9809,Leader,West Coast Swing,Novice,1,2026-07-20
9810,Leader,West Coast Swing,Advanced,3,2026-07-20
9810,Leader,West Coast Swing,Intermediate,43,2026-07-20
9810,Leader,West Coast Swing,Novice,22,2026-07-20
9812,Follower,West Coast Swing,Novice,1,2026-07-20
9812,Follower,West Coast Swing,Newcomer,8,2026-07-20
9811,Follower,West Coast Swing,Newcomer,4,2026-07-20
9813,Follower,West Coast Swing,Advanced,11,2026-07-20
9813,Follower,West Coast Swing,Intermediate,33,2026-07-20
9813,Follower,West Coast Swing,Novice,15,2026-07-20
9813,Follower,West Coast Swing,Newcomer,6,2026-07-20
9814,Leader,West Coast Swing,Advanced,8,2026-07-20
9814,Leader,West Coast Swing,Intermediate,33,2026-07-20
9814,Leader,West Coast Swing,Novice,19,2026-07-20
9814,Leader,West Coast Swing,Newcomer,2,2026-07-20
9816,Leader,West Coast Swing,Newcomer,1,2026-07-20
9817,Follower,West Coast Swing,Newcomer,2,2026-07-20
9815,Follower,West Coast Swing,All-Star,132,2026-07-20
9815,Follower,West Coast Swing,Advanced,46,2026-07-20
9815,Follower,West Coast Swing,Intermediate,43,2026-07-20
9815,Follower,West Coast Swing,Novice,27,2026-07-20
9815,Follower,West Coast Swing,Newcomer,12,2026-07-20
9815,Follower,West Coast Swing,Sophisticated,19,2026-07-20
9818,Follower,West Coast Swing,Newcomer,5,2026-07-20
9819,Follower,West Coast Swing,Newcomer,2,2026-07-20
9821,Leader,West Coast Swing,Intermediate,16,2026-07-20
9821,Leader,West Coast Swing,Novice,20,2026-07-20
9821,Leader,West Coast Swing,Newcomer,5,2026-07-20
9822,Follower,West Coast Swing,Newcomer,5,2026-07-20
9823,Leader,West Coast Swing,Intermediate,16,2026-07-20
9823,Leader,West Coast Swing,Novice,17,2026-07-20
9823,Leader,West Coast Swing,Newcomer,4,2026-07-20
9824,Follower,West Coast Swing,Newcomer,4,2026-07-20
9825,Follower,West Coast Swing,Newcomer,3,2026-07-20
9827,Follower,West Coast Swing,Newcomer,2,2026-07-20
9829,Follower,West Coast Swing,Newcomer,1,2026-07-20
9830,Follower,West Coast Swing,Intermediate,22,2026-07-20
9830,Follower,West Coast Swing,Novice,16,2026-07-20
9831,Leader,West Coast Swing,Advanced,11,2026-07-20
9831,Leader,West Coast Swing,Intermediate,33,2026-07-20
9831,Leader,West Coast Swing,Novice,20,2026-07-20
9832,Leader,West Coast Swing,Intermediate,5,2026-07-20
9832,Leader,West Coast Swing,Novice,6,2026-07-20
9833,Leader,West Coast Swing,Intermediate,2,2026-07-20
9833,Leader,West Coast Swing,Novice,1,2026-07-20
9834,Follower,West Coast Swing,Novice,7,2026-07-20
9835,Leader,West Coast Swing,Advanced,19,2026-07-20
9835,Leader,West Coast Swing,Intermediate,32,2026-07-20
9835,Leader,West Coast Swing,Novice,16,2026-07-20
9836,Leader,West Coast Swing,Novice,1,2026-07-20
9837,Leader,West Coast Swing,All-Star,164,2026-07-20
9837,Leader,West Coast Swing,Advanced,54,2026-07-20
9838,Leader,West Coast Swing,Novice,25,2026-07-20
9839,Leader,West Coast Swing,Novice,9,2026-07-20
9840,Follower,West Coast Swing,Intermediate,2,2026-07-20
9840,Follower,West Coast Swing,Novice,15,2026-07-20
9841,Leader,West Coast Swing,Novice,5,2026-07-20
9842,Leader,West Coast Swing,Novice,24,2026-07-20
9843,Follower,West Coast Swing,Intermediate,11,2026-07-20
9843,Follower,West Coast Swing,Novice,20,2026-07-20
9844,Follower,West Coast Swing,Advanced,9,2026-07-20
9844,Follower,West Coast Swing,Intermediate,33,2026-07-20
9844,Follower,West Coast Swing,Novice,17,2026-07-20
9844,Follower,West Coast Swing,Sophisticated,10,2026-07-20
9845,Follower,West Coast Swing,Master,4,2026-07-20
9847,Leader,West Coast Swing,Master,1,2026-07-20
9846,Leader,West Coast Swing,Novice,5,2026-07-20
9846,Leader,West Coast Swing,Master,7,2026-07-20
9848,Follower,West Coast Swing,Master,1,2026-07-20
9849,Leader,West Coast Swing,Champion,19,2026-07-20
9849,Leader,West Coast Swing,All-Star,265,2026-07-20
9849,Leader,West Coast Swing,Advanced,76,2026-07-20
9849,Leader,West Coast Swing,Intermediate,34,2026-07-20
9849,Leader,West Coast Swing,Novice,16,2026-07-20
9849,Follower,West Coast Swing,All-Star,1,2026-07-20
9850,Follower,West Coast Swing,Advanced,29,2026-07-20
9850,Follower,West Coast Swing,Intermediate,30,2026-07-20
9850,Follower,West Coast Swing,Novice,18,2026-07-20
9850,Follower,West Coast Swing,Sophisticated,8,2026-07-20
9851,Follower,West Coast Swing,Novice,23,2026-07-20
9852,Follower,West Coast Swing,Intermediate,4,2026-07-20
9852,Follower,West Coast Swing,Novice,18,2026-07-20
9853,Follower,West Coast Swing,Advanced,4,2026-07-20
9853,Follower,West Coast Swing,Intermediate,38,2026-07-20
9853,Follower,West Coast Swing,Novice,24,2026-07-20
9854,Follower,West Coast Swing,Intermediate,13,2026-07-20
9854,Follower,West Coast Swing,Novice,22,2026-07-20
9854,Follower,West Coast Swing,Master,2,2026-07-20
9855,Follower,West Coast Swing,Advanced,11,2026-07-20
9855,Follower,West Coast Swing,Intermediate,30,2026-07-20
9855,Follower,West Coast Swing,Novice,28,2026-07-20
9856,Follower,West Coast Swing,Intermediate,2,2026-07-20
9856,Follower,West Coast Swing,Novice,15,2026-07-20
9856,Follower,West Coast Swing,Juniors,2,2026-07-20
9857,Leader,West Coast Swing,Master,1,2026-07-20
9858,Follower,West Coast Swing,Intermediate,8,2026-07-20
9858,Follower,West Coast Swing,Novice,28,2026-07-20
9859,Follower,West Coast Swing,Advanced,7,2026-07-20
9859,Follower,West Coast Swing,Intermediate,34,2026-07-20
9859,Follower,West Coast Swing,Novice,24,2026-07-20
9860,Leader,West Coast Swing,Novice,1,2026-07-20
9861,Follower,West Coast Swing,Novice,13,2026-07-20
9863,Follower,West Coast Swing,Master,1,2026-07-20
9865,Follower,West Coast Swing,Novice,34,2026-07-20
9865,Follower,West Coast Swing,Juniors,3,2026-07-20
9866,Follower,West Coast Swing,Novice,1,2026-07-20
9866,Follower,West Coast Swing,Juniors,1,2026-07-20
9862,Follower,West Coast Swing,Novice,10,2026-07-20
9862,Follower,West Coast Swing,Master,32,2026-07-20
9867,Leader,West Coast Swing,Intermediate,7,2026-07-20
9867,Leader,West Coast Swing,Novice,26,2026-07-20
9867,Leader,West Coast Swing,Newcomer,10,2026-07-20
9868,Follower,West Coast Swing,Novice,18,2026-07-20
9868,Follower,West Coast Swing,Newcomer,10,2026-07-20
9869,Leader,West Coast Swing,Newcomer,8,2026-07-20
9870,Follower,West Coast Swing,Newcomer,8,2026-07-20
9871,Leader,West Coast Swing,Novice,25,2026-07-20
9871,Leader,West Coast Swing,Newcomer,6,2026-07-20
9871,Leader,West Coast Swing,Sophisticated,1,2026-07-20
9873,Leader,West Coast Swing,Intermediate,2,2026-07-20
9873,Leader,West Coast Swing,Novice,20,2026-07-20
9873,Leader,West Coast Swing,Newcomer,4,2026-07-20
9874,Follower,West Coast Swing,Intermediate,18,2026-07-20
9874,Follower,West Coast Swing,Novice,16,2026-07-20
9874,Follower,West Coast Swing,Newcomer,6,2026-07-20
9875,Leader,West Coast Swing,Novice,1,2026-07-20
9875,Leader,West Coast Swing,Newcomer,2,2026-07-20
9876,Follower,West Coast Swing,Newcomer,3,2026-07-20
9877,Follower,West Coast Swing,Newcomer,1,2026-07-20
9878,Leader,West Coast Swing,Newcomer,6,2026-07-20
9879,Follower,West Coast Swing,Newcomer,1,2026-07-20
9880,Leader,West Coast Swing,Newcomer,1,2026-07-20
9881,Follower,West Coast Swing,Newcomer,1,2026-07-20
9882,Leader,West Coast Swing,Newcomer,1,2026-07-20
9883,Leader,West Coast Swing,Newcomer,3,2026-07-20
9883,Follower,West Coast Swing,Novice,8,2026-07-20
9883,Follower,West Coast Swing,Newcomer,1,2026-07-20
9883,Follower,West Coast Swing,Sophisticated,2,2026-07-20
9884,Leader,West Coast Swing,Newcomer,1,2026-07-20
9885,Follower,West Coast Swing,Newcomer,1,2026-07-20
9886,Leader,West Coast Swing,Intermediate,3,2026-07-20
9886,Leader,West Coast Swing,Novice,15,2026-07-20
9887,Follower,West Coast Swing,Intermediate,6,2026-07-20
9887,Follower,West Coast Swing,Novice,20,2026-07-20
9888,Follower,West Coast Swing,All-Star,144,2026-07-20
9888,Follower,West Coast Swing,Advanced,61,2026-07-20
9888,Follower,West Coast Swing,Intermediate,31,2026-07-20
9888,Follower,West Coast Swing,Novice,21,2026-07-20
9888,Follower,West Coast Swing,Sophisticated,22,2026-07-20
9889,Follower,West Coast Swing,Novice,1,2026-07-20
9890,Follower,West Coast Swing,Novice,1,2026-07-20
9893,Follower,West Coast Swing,Novice,23,2026-07-20
9892,Follower,West Coast Swing,Intermediate,2,2026-07-20
9892,Follower,West Coast Swing,Novice,23,2026-07-20
9891,Leader,West Coast Swing,All-Star,85,2026-07-20
9891,Leader,West Coast Swing,Advanced,50,2026-07-20
9891,Leader,West Coast Swing,Intermediate,31,2026-07-20
9891,Leader,West Coast Swing,Novice,25,2026-07-20
9891,Leader,West Coast Swing,Sophisticated,141,2026-07-20
9894,Leader,West Coast Swing,Novice,1,2026-07-20
9895,Follower,West Coast Swing,Advanced,55,2026-07-20
9895,Follower,West Coast Swing,Intermediate,31,2026-07-20
9895,Follower,West Coast Swing,Novice,27,2026-07-20
9895,Follower,West Coast Swing,Sophisticated,3,2026-07-20
9896,Follower,West Coast Swing,Advanced,6,2026-07-20
9896,Follower,West Coast Swing,Intermediate,31,2026-07-20
9896,Follower,West Coast Swing,Novice,15,2026-07-20
9896,Follower,West Coast Swing,Sophisticated,8,2026-07-20
9897,Leader,West Coast Swing,Advanced,13,2026-07-20
9897,Leader,West Coast Swing,Intermediate,35,2026-07-20
9897,Leader,West Coast Swing,Novice,23,2026-07-20
9898,Follower,West Coast Swing,Intermediate,1,2026-07-20
9898,Follower,West Coast Swing,Novice,21,2026-07-20
9900,Leader,West Coast Swing,All-Star,3,2026-07-20
9900,Leader,West Coast Swing,Advanced,50,2026-07-20
9900,Leader,West Coast Swing,Intermediate,34,2026-07-20
9900,Leader,West Coast Swing,Novice,20,2026-07-20
9900,Leader,West Coast Swing,Newcomer,5,2026-07-20
9899,Leader,West Coast Swing,Intermediate,30,2026-07-20
9899,Leader,West Coast Swing,Novice,16,2026-07-20
9899,Leader,West Coast Swing,Sophisticated,1,2026-07-20
9901,Follower,West Coast Swing,Newcomer,10,2026-07-20
9902,Leader,West Coast Swing,Newcomer,4,2026-07-20
9903,Follower,West Coast Swing,Novice,14,2026-07-20
9903,Follower,West Coast Swing,Newcomer,8,2026-07-20
9904,Leader,West Coast Swing,Novice,1,2026-07-20
9904,Leader,West Coast Swing,Newcomer,3,2026-07-20
9906,Leader,West Coast Swing,Newcomer,2,2026-07-20
9905,Follower,West Coast Swing,Novice,1,2026-07-20
9905,Follower,West Coast Swing,Newcomer,6,2026-07-20
9909,Follower,West Coast Swing,Newcomer,2,2026-07-20
9908,Leader,West Coast Swing,Novice,1,2026-07-20
9908,Leader,West Coast Swing,Newcomer,1,2026-07-20
9907,Follower,West Coast Swing,Advanced,13,2026-07-20
9907,Follower,West Coast Swing,Intermediate,31,2026-07-20
9907,Follower,West Coast Swing,Novice,17,2026-07-20
9907,Follower,West Coast Swing,Newcomer,4,2026-07-20
9910,Follower,West Coast Swing,Intermediate,33,2026-07-20
9910,Follower,West Coast Swing,Novice,16,2026-07-20
9910,Follower,West Coast Swing,Newcomer,1,2026-07-20
9910,Follower,West Coast Swing,Master,27,2026-07-20
9910,Follower,West Coast Swing,Sophisticated,18,2026-07-20
9911,Follower,West Coast Swing,Newcomer,1,2026-07-20
9912,Follower,West Coast Swing,Intermediate,10,2026-07-20
9912,Follower,West Coast Swing,Novice,15,2026-07-20
9912,Follower,West Coast Swing,Newcomer,1,2026-07-20
9912,Follower,West Coast Swing,Sophisticated,2,2026-07-20
9914,Leader,West Coast Swing,Novice,22,2026-07-20
9913,Follower,West Coast Swing,All-Star,9,2026-07-20
9913,Follower,West Coast Swing,Advanced,60,2026-07-20
9913,Follower,West Coast Swing,Intermediate,39,2026-07-20
9913,Follower,West Coast Swing,Novice,23,2026-07-20
9916,Leader,West Coast Swing,Newcomer,10,2026-07-20
9915,Follower,West Coast Swing,Advanced,14,2026-07-20
9915,Follower,West Coast Swing,Intermediate,31,2026-07-20
9915,Follower,West Coast Swing,Novice,15,2026-07-20
9917,Leader,West Coast Swing,Intermediate,2,2026-07-20
9917,Leader,West Coast Swing,Novice,23,2026-07-20
9917,Leader,West Coast Swing,Newcomer,8,2026-07-20
9918,Leader,West Coast Swing,Novice,19,2026-07-20
9918,Leader,West Coast Swing,Newcomer,11,2026-07-20
9919,Follower,West Coast Swing,Advanced,4,2026-07-20
9919,Follower,West Coast Swing,Intermediate,30,2026-07-20
9919,Follower,West Coast Swing,Novice,23,2026-07-20
9919,Follower,West Coast Swing,Newcomer,6,2026-07-20
9920,Leader,West Coast Swing,Newcomer,11,2026-07-20
9921,Leader,West Coast Swing,Newcomer,5,2026-07-20
9922,Follower,West Coast Swing,Newcomer,7,2026-07-20
9923,Follower,West Coast Swing,Newcomer,1,2026-07-20
9924,Leader,West Coast Swing,Novice,5,2026-07-20
9924,Leader,West Coast Swing,Newcomer,3,2026-07-20
9925,Leader,West Coast Swing,Newcomer,7,2026-07-20
9926,Follower,West Coast Swing,Newcomer,2,2026-07-20
9927,Leader,West Coast Swing,Novice,3,2026-07-20
9927,Leader,West Coast Swing,Newcomer,1,2026-07-20
9928,Follower,West Coast Swing,Novice,1,2026-07-20
